Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;28/03/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
América Latina y el Caribe (excluido altos ingresos);LAC;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;876428610667.09;1034484672147.54;1095638269672.05;1181416426983.13;1418252033554.78;1613772281405.57;1697846829141.45;1853064187275.03;2021893656590.15;2038842224327.46;1810327292197.44;2002282207830.28;1952748301924.99;1758576865594.34;1795413112644.71;2045083492610.10;2471730285037.07;2882204938855.39;3402756410322.05;3932031090439.41;3645669594935.60;4557840753623.71;5320735122195.71;5298047169004.05;5435190412910.42;5456297685293.46;4636644702280.91;4499238665636.10;5012709868269.08;4870478423342.98;4805258641141.59;4051085288658.45;4665360652347.60;5352536850675.35;
República Democrática Popular Lao;LAO;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1757142855.92;2366666615.56;1776842097.16;1087273103.70;598961269.30;714046821.09;865559879.40;1028087972.31;1127806944.62;1327748689.88;1543606345.12;1763536304.54;1873671550.35;1747011857.33;1280177838.72;1454430642.45;1731198022.47;1768619058.35;1758176653.08;2023324407.28;2366398119.86;2735558734.74;3455031447.60;4223152219.21;5446434031.68;5836138127.09;7131773632.69;8750107401.55;10192848926.26;11983252626.55;13279248478.69;14426381187.09;15912495368.87;17071162084.41;18141651381.39;18740559554.16;18981800705.08;18827148528.99;15468785203.75;
Líbano;LBN;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3313540067.93;2717998687.71;2838485353.96;4690415092.54;5843579160.90;7941744492.24;9599127050.18;11718795528.56;13690217333.59;15751867489.44;17247179005.52;17391056369.23;17260364842.45;17649751243.78;19152238805.97;20082918739.64;21159827992.04;21497336498.84;22022709851.41;24827355014.93;29118916105.47;35399582928.69;38443907042.12;39927125961.53;44016799515.75;46880103080.60;48095213746.60;49929337836.82;51147308774.13;53027680685.90;54901519155.56;51605959131.27;31712128253.80;23131941556.78;0.00;
Liberia;LBR;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;874000000.00;906000000.00;927000000.00;748000000.00;897000000.00;949000000.00;1119000000.00;1373000000.00;1726000000.00;1768000000.00;1998000000.00;2398000000.00;2791614000.00;3177198100.00;3225652000.00;3227075700.00;3398419600.00;3390703400.00;3422754800.00;3319596500.00;3039982500.00;3509000000.00;4001046970.00;
Libia;LBY;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28904164239.30;31991785107.46;33887005288.29;30660029871.18;28610532505.23;25541383196.72;27884630117.89;30700890193.42;27251275902.70;35975878804.29;38270983031.70;34112079628.76;20481889763.78;26265625000.00;33122307692.31;47334697612.43;60094248771.57;68032985519.10;86710739535.88;60808538331.59;75380800665.20;48169243832.05;92540964666.65;75351117629.36;57372352561.99;48717506273.44;49912085228.29;67157451661.41;76686048497.48;69254143966.82;46808208746.08;39798423941.03;45752336035.98;
Santa Lucía;LCA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;170370370.37;194444444.44;183333333.33;197037037.04;251481481.48;284444444.44;340000000.00;375555555.56;429629629.63;486666666.67;579629629.63;613703703.70;674074074.07;684814814.81;713703703.70;762962962.96;788888888.89;805925925.93;877407407.41;921851851.85;932592592.59;892592592.59;900000000.00;987407407.41;1066666666.67;1135555555.56;1268319185.19;1336088814.81;1437731111.11;1401507888.89;1482385185.19;1568370370.37;1598207407.41;1660222222.22;1749288888.89;1807225925.93;1865459259.26;1996711111.11;2057066666.67;2102534000.00;1604444444.44;1961111111.11;2343703703.70;
América Latina y el Caribe;LCN;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1007484991031.21;1179293266842.22;1254808462964.44;1361272001640.86;1606771008563.36;1815898071015.49;1941652491765.78;2100974971730.11;2303279560276.55;2331584223993.11;2107165054124.09;2326883040769.80;2282895964858.33;2053065187772.80;2092028240998.63;2405435175136.40;2902949778310.09;3396739151882.84;3998414040764.94;4643116909844.47;4358132853812.80;5396773607490.71;6137582602219.09;6209205490292.95;6360884125593.49;6482208032334.84;5420470092541.42;5285689128986.34;5866303818641.23;5742577449796.09;5660897574206.23;4809518812031.76;5553340649720.43;6302490414791.98;
Países menos desarrollados: clasificación de las Naciones Unidas;LDC;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112779884164.82;116354181675.98;112553951577.01;109620400633.18;113834592860.26;115797800687.30;125934187032.08;137952190976.17;153126936692.95;165017164635.22;191416114819.55;207262141060.39;161023437487.80;166574887122.91;162851454786.89;166388025796.26;173498091521.79;181604031623.58;187233666963.55;193191322761.96;220227514629.37;213227328260.39;232646894683.08;262812880576.87;301534702340.48;356005539453.82;414100366472.51;498945074109.25;612309699342.34;616035155663.04;704328086501.82;809529446779.87;846151101705.13;915343569227.63;986731992328.24;954010285232.84;996728102028.32;1113366976347.88;1090340580865.41;1150342153767.93;1160259828981.81;1265336288798.07;1424210446281.73;
Países de ingreso bajo;LIC;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;82997453337.75;82568676267.75;83730930309.45;87346297180.94;84825422847.46;99852067988.28;115125248937.14;103206915766.88;113735924945.19;141891372926.36;162495729453.55;122483564490.43;132847515557.97;138938815110.27;136313224589.99;141958637067.19;152262649305.07;156049750891.46;158925256223.01;186809318474.34;186699196459.67;201094326992.53;219463200028.28;257711816421.34;308501631373.17;356636633411.27;429218011041.14;514563539384.00;528452839604.88;594157764345.53;432139521562.83;410092006489.20;418152247677.84;450512676609.53;450746097287.57;446660010173.20;494149568983.41;418173076161.26;445190704339.15;438045256317.46;465047139991.80;528124562235.07;
Liechtenstein;LIE;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90099360.84;104889795.33;124940289.32;165928881.56;193980464.88;246389101.85;272489300.47;303493119.48;436912067.78;503173104.39;534699362.90;511647750.12;522096760.29;524023624.89;502620991.85;529073612.45;779357802.50;1052848995.97;1161757671.02;1119983801.21;1421509216.37;1484160302.15;1631177029.45;1673085244.69;1948129622.75;2428525060.70;2504012993.42;2298389802.89;2479699106.02;2664105901.19;2483889858.32;2491800558.78;2688618747.38;3070803051.42;3454373797.74;3659319116.88;4000102086.15;4601429897.21;5081479840.09;4504375348.07;5082337238.45;5739706004.90;5456102482.29;6391708310.68;6657526979.72;6268515276.17;6237302033.50;6474308717.85;6692620691.84;6436467007.12;6405870210.32;7710380085.92;0.00;
Sri Lanka;LKA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;1409873949.58;1444327731.09;1434156378.60;1240672268.91;1309747899.16;1698319327.73;1751470588.24;1859465020.58;1801344537.82;1965546218.49;2296470588.24;2369308600.34;2553936348.41;2875625000.00;3574586466.17;3791298145.51;3591319857.31;4104509582.86;2733183856.50;3364611432.24;4024621899.58;4415844155.84;4768765016.82;5167913302.17;6043474842.77;5978460972.02;6405210563.88;6682167119.57;6978371581.26;6987267683.77;8032551173.24;9000362581.58;9703011635.87;10338679635.76;11717604208.82;13029697560.98;13897738375.25;15091913883.71;15794972847.17;15656327859.57;16330814179.98;15749753804.83;16536535647.08;18881765437.22;20662525941.30;24405791044.78;28279802405.91;32350238760.42;40713826215.01;42066224093.01;58636161081.71;67753284043.93;70447216891.34;77000578167.35;82528535713.93;85140955388.85;88012282205.84;94376237797.24;94493871200.79;89014978344.14;84440516486.11;88548049121.50;74403578363.44;
Países de ingreso mediano bajo;LMC;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;88053021489.12;93212358127.17;94672762190.68;105240694239.81;118195775046.42;127438148871.20;117110879145.82;125204727481.12;133817854435.89;148467779997.68;164142405816.01;173330985944.35;187947439455.42;229149534328.27;300323775420.46;331387675465.60;365319354343.58;416388468757.86;459139973438.43;537960364564.20;642109243373.65;774657940569.45;795792603863.16;794874058175.63;778978246242.94;835565991407.66;900871408689.80;884278445847.69;895045529550.56;881105688310.58;944173906354.81;887480485838.62;918834825591.49;921358929713.12;1001071230831.29;1177953044123.60;1340432344565.85;1396543994766.32;1413627722439.95;1312209465423.13;1377689290058.75;1414796686586.83;1489796027234.04;1703311379683.16;1987707039182.18;2315096942200.18;2718604742250.14;3355447329844.20;3782293203145.03;3812693386838.11;4566635008993.32;5212391795444.29;5492168076118.95;5604827492999.41;5896070873618.92;5746408702559.69;6004441275215.17;6457236621675.62;6612134450126.96;6884143285710.08;6618962128022.98;7595602780154.06;8171521483867.57;
Ingreso mediano y bajo;LMY;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;334788507531.19;331008086742.75;335323505620.26;368807831018.14;419825224317.03;463017763177.55;470788138849.78;490025918155.42;514848219371.29;573068796269.31;632142542258.42;673625035178.83;752774508802.05;932031459358.83;1165896644821.26;1324549346836.21;1410383201470.33;1581185936482.86;1828690327970.62;2204232846343.41;2673344038065.49;2975080980388.85;2868144297952.30;2857168858349.13;2917883627207.93;2915982666233.67;2982404064652.69;3157190859069.65;3383504128129.21;3433869712275.75;3845266120208.31;3729473384348.64;3884677750337.56;4323989841633.18;4507204164511.72;5076505594820.92;5584212173624.40;5915240605398.02;5764015339860.08;5485713212352.92;6011297746425.22;6069515357132.69;6221839794629.11;7004472564895.29;8304623323852.93;9876738756472.03;11711654285112.70;14457806825837.00;17286652530726.60;16888677826347.20;20548129220173.20;24226805704811.90;25783904736644.70;27290219800329.40;28219109566497.00;26754191796270.80;26958491510323.70;29635037484767.90;31407572198498.70;32161964423657.00;31016572707362.30;36577654820988.30;38810361603320.40;
Lesotho;LSO;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;34579986.17;35699985.72;41859983.26;47039981.18;51939979.22;54879978.05;56699977.32;59261976.30;61445975.42;65967973.61;68739972.50;76480285.00;80913200.43;121188715.76;150851316.53;149558895.91;147660036.92;193315048.33;266570066.64;290134592.52;431542536.66;434188034.19;348741683.67;386699308.86;333163670.28;268629925.85;318858422.99;402768324.48;470395800.60;495409232.63;596410263.74;704325366.72;831029861.70;835582062.48;878250945.28;1001894000.28;946112492.84;998004258.72;928460893.11;912773681.05;887291687.92;825706961.24;775777238.56;1157825434.79;1511236655.52;1682343527.49;1800092563.75;1682131784.51;1766902709.20;1740894964.81;2234754241.92;2579409619.97;2477702216.27;2367112931.64;2441063054.06;2359686724.54;2131522791.46;2306185472.15;2556247292.00;2361966946.30;2067813018.99;2348771013.21;2236502124.17;
avanzada del dividendo demográfico;LTE;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;228240330055.21;208214091430.38;207599833190.88;220125404425.67;254422246967.64;289200342493.24;313491320968.05;307948783972.16;307287943447.57;344335059160.98;391863938743.96;430754643822.47;488800984784.89;608091981822.53;685078858340.87;731182805130.43;753411388600.54;877224021136.86;1043277948571.43;1291566363804.98;1559377035531.98;1546362840395.76;1495293489123.03;1539955400739.06;1573794504890.01;1541609775020.71;1562632574297.39;1751793679026.96;1997489766931.68;2020860832182.58;2067772431705.91;2069385443007.51;2143026607333.85;2343070499930.97;2456571995868.34;3018342023042.33;3329650189927.68;3486564446042.57;3361126443519.78;3106290269743.56;3410250640092.45;3525028856374.44;3736730866871.46;4257868823042.88;5117204587611.50;6172817777582.86;7448573743883.22;9382447414567.94;11663554908026.10;11269257737507.10;13564016675239.30;16529962129866.80;17680182524814.20;19041962899425.50;19775920760292.70;18550504676426.90;18593071060820.10;20630645625899.30;22622945177203.90;23047304219392.90;22529291712189.90;26841170398812.40;28075737913541.50;
Lituania;LTU;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7867140395.34;8382519637.46;10118631851.53;11239547690.98;10971583944.76;11524776866.64;12237388001.73;14259781159.01;18781721376.20;22627507451.56;26097677571.84;30183575103.53;39697891351.94;47797551587.88;37388122046.15;37128694028.24;43535051482.39;42927454291.48;46523420074.44;48533659592.17;41435533340.39;43047309305.74;47758736931.78;53751411409.44;54808531641.41;56964942999.37;66798933785.77;70974490450.49;
Luxemburgo;LUX;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;703925705.94;704145671.35;741509480.80;791140595.77;903158753.94;921600736.30;968440149.47;974721762.54;1066447130.82;1234878980.50;1457768455.02;1518773421.38;1901697369.63;2609875802.11;3183637116.82;3123333333.33;3423586206.90;3789321328.08;4718539772.00;5516982663.73;6019805490.41;5053665797.48;4602316793.22;4524217751.48;4438435492.88;4577211767.10;6685595087.59;8320902215.02;9418167855.18;10037674037.67;12778792853.69;13834219728.29;15518702634.88;15925521222.01;17701798890.76;20853093869.73;20895314657.98;19563836265.22;20150053345.19;21899317598.84;21230182989.30;21387533703.23;23649833332.17;29667268248.13;35064843792.90;37672280120.48;42910146296.06;51587401415.79;58844277701.53;54467289897.56;56213985987.42;61696281326.25;59776383527.36;65203276466.98;68804811897.64;60071584216.14;62216885435.95;65712180342.98;71000359760.46;69890505323.58;73699366700.21;85584105993.87;81641807865.76;
Letonia;LVA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5789128636.62;5975248851.45;6527926445.68;7166275467.65;7533788133.56;7958852838.93;8362398701.59;9557031605.28;11771975156.81;14435700533.37;17003459863.10;21570076498.62;31054350977.98;35854274228.91;26410909090.91;23956163076.56;27474380566.27;28169902669.38;30204783461.85;31386896487.04;27263090547.06;28083597512.48;30483806017.83;34429023435.02;34225547537.07;34390910338.96;39443126174.43;40932030049.56;
Región Administrativa Especial de Macao, China;MAC;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1142497718.78;1133013235.10;1304361353.27;1362072159.95;1532105070.19;1957724829.36;2288761822.51;2705665492.02;3246481233.24;3765249711.09;4914365189.05;5665606114.80;6311207779.92;7046147736.92;7176892950.39;7267570892.70;6797792190.20;6547670439.26;6774193548.39;6860272608.45;7371692774.43;8246479565.94;10643253553.18;12160056122.38;14874098691.91;18439981612.41;21027018332.67;21587786905.85;28241798491.59;36845888757.19;43189721376.98;51536595089.28;54902831793.50;45048190598.32;45070808688.96;50383871120.87;55190661339.78;55082293844.10;25343525935.84;30969334705.05;24042287326.57;
Isla de San Martín (parte francesa);MAF;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;775875748.52;0.00;0.00;772921958.53;0.00;0.00;0.00;0.00;652206037.10;0.00;649206262.85;0.00;
Marruecos;MAR;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;2037154741.93;2025693539.56;2379611124.61;2657252578.31;2798345298.58;2948331090.47;2876401297.11;3046345314.39;3271422332.62;3651622668.95;3956336244.12;4356669034.34;5074117544.77;6242145880.09;7675466449.36;8984853005.08;9584297284.28;11049783871.81;13236946233.58;15911994817.31;21728516153.09;17788185478.94;17692276734.17;16251408127.57;14824667954.37;14991283215.74;19462085540.22;21765195948.19;25705296183.50;26314313191.18;30179954774.99;32285573573.92;33711069430.78;31655473663.83;35604137422.58;39030285468.38;43161571527.64;39147844526.08;46497608724.99;46266428648.14;43017455401.84;43831480207.64;47077192187.64;58029363354.28;66114145451.01;68852658068.67;75883823300.85;86947913286.73;101822906949.06;101154952240.88;100865329473.44;110080631332.38;106937392311.13;115739287305.08;119130841411.66;110413823841.59;111572947004.92;118540573367.84;127341147581.82;128920266409.46;121353645057.14;141817797083.47;130912558829.84;
Mónaco;MCO;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;293127333.24;327706210.44;402451900.82;523554039.20;563949254.11;711978961.89;735324244.67;811191392.22;1000555218.03;1209870147.49;1378175524.11;1205188647.93;1143216456.57;1092560364.52;1037329604.35;1082867507.33;1515234743.47;1839081463.28;2000704744.92;2010083833.17;2481307077.11;2480540845.33;2737049230.70;2574494355.73;2720332134.54;3130309995.31;3137886994.52;2840195190.37;2934593467.69;2907118641.18;2654462665.27;2673723033.71;2919647981.81;3597089750.78;4043551488.83;4204652898.73;4586826512.71;5875790766.26;6502942244.93;5474379252.34;5367561569.60;6088689808.38;5742749294.01;6555591709.89;7069353073.09;6261649890.82;6465645584.95;6431271365.08;7182444409.54;7383944044.17;6739645416.48;8626081320.51;8784002931.69;
República de Moldova;MDA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1752979926.41;1695122173.91;1930081168.83;1698717504.66;1170782957.37;1288429391.80;1480673594.06;1661818168.42;1980907434.77;2598249555.90;2988342907.03;3408255450.55;4401173151.94;6054824248.24;5439434271.79;6974982369.60;8414352020.49;8709138634.83;9496717875.52;9399833207.49;7798692878.40;7982450758.03;9519053158.46;11253727815.48;11735774634.42;11531967881.06;13692230147.06;14508333280.42;
Madagascar;MDG;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;673081724.75;699161944.56;739286907.59;759345863.73;802482183.73;833563473.00;900264584.59;956436932.10;1031669637.40;1056391055.60;1111859570.88;1199507631.08;1341590690.41;1653062335.00;1917508190.05;2283049215.35;2181844178.55;2358930406.07;2669755115.11;3463565853.81;5201818347.80;4759333998.37;4784977325.96;4686457031.23;3905938480.86;3802557894.87;4347989788.09;3212900555.81;3189456965.05;3175638332.64;3931334875.01;3254713056.02;3714966678.33;4063298919.29;3522227092.23;3838100903.75;4931861038.71;4262965419.75;4401967632.74;4277903780.29;4629247203.85;5438332601.91;5351701663.41;6372498889.67;5064732626.29;5859269752.61;6395712490.94;8524620889.58;10725137723.65;9616879409.44;9982711338.07;11551819617.87;11578975061.95;12423555455.39;12522957399.23;11323020701.30;11848613858.44;13176313593.55;13760033282.29;14104664678.51;13051441203.95;14554754116.54;15297192798.98;
Maldivas;MDV;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42463576.16;44781456.95;47911340.18;57829787.23;109503546.10;127190757.96;141882254.23;141223029.38;168514513.38;189514434.24;215043969.85;244396761.92;284875809.04;322417837.16;356014932.14;398988954.97;450382327.95;508223602.38;540096397.62;589239753.61;624337145.28;870031676.80;897031250.00;1052121055.97;1226829564.82;1163362434.33;1575200390.93;1868383459.84;2271646188.14;2345294878.67;2588176058.41;2774350237.80;2886163996.00;3295009236.56;3697353036.59;4129505319.82;4409942623.39;4816426259.51;5404344159.50;5726094797.67;3712604580.32;5254366310.45;6170638746.97;
Oriente Medio y Norte de África;MEA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44926460299.37;49719425357.83;56209824351.54;66524974899.02;80586649211.23;109127661980.95;203802641734.35;225344230666.59;284872963235.93;331216140039.22;353592027705.51;464162825407.36;601129522702.06;622416592706.37;621500063686.67;629100789954.10;641519853614.71;658245962978.22;676100782341.49;622547368883.62;590088341346.64;612778409182.72;809958827131.44;571969411313.20;627566887760.14;643308052215.77;686296067710.45;752146910983.38;840862600701.87;883631054043.02;868789129891.31;942195465255.11;1054208747376.30;1049349462909.89;1044485063788.28;1158726695751.73;1367503307898.40;1643478702842.61;1924932554666.90;2272331591869.40;2830409520510.30;2557001379167.31;2994822249908.73;3378428248016.06;3642052425017.32;3581785465156.83;3602485624081.21;3179422260336.28;3213373155828.38;3352266378252.93;3518411932515.51;3522918900782.30;3158039788618.23;3741604188467.06;4426622170629.00;
México;MEX;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;13040000000.00;14160000000.00;15200000000.00;16960000000.00;20080000000.00;21840000000.00;24320000000.00;26560000000.00;29360000000.00;32480000000.00;35520000000.00;39200000000.00;45200000000.00;55280000000.00;72000000000.00;88000000000.00;88875923765.07;81912018783.50;102648570299.12;134531900898.93;205577055465.99;263797827860.49;184602611609.52;156167000432.99;184230754105.39;195241069482.08;134556034672.99;147542558208.89;181611150496.79;221403098266.77;261253675692.84;313139656145.75;363157832923.73;530160763983.51;553618247900.74;380157469866.85;432157945024.43;523449530464.26;557461102630.66;631249359702.39;742061329643.37;796064590656.18;810666116505.48;765549967888.65;819459227375.02;917571853345.58;1020265057698.51;1102355554788.94;1161553459894.80;943437415098.63;1105424238889.37;1229013703255.77;1255110424741.85;1327436290360.97;1364507717463.67;1213294467527.59;1112233497399.12;1190721475958.84;1256300182983.65;1305212479961.59;1120741118380.27;1312557512901.28;1465854089286.47;
Islas Marshall;MHL;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;31020000.00;34918000.00;41749000.00;45144000.00;43879000.00;55989000.00;62983000.00;70688000.00;72798000.00;78476000.00;82507000.00;91063000.00;99461000.00;108071000.00;120230000.00;110858000.00;110705600.00;112279400.00;114326300.00;115347500.00;122824000.00;131738200.00;131398500.00;132934600.00;137666300.00;142745200.00;149870000.00;145969100.00;150624900.00;160318500.00;171567100.00;179855800.00;185468000.00;185172900.00;182997300.00;200716000.00;212701200.00;219430038.45;231996704.10;240751144.41;257784881.59;258774475.10;
 Ingreso mediano;MIC;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;325105674243.53;320673160745.60;324168102362.17;356741453797.08;407002850853.18;449100685221.44;455768780938.89;473852152041.68;498478448025.49;555484655217.10;613167104980.15;652979356449.95;730449454990.27;906065477331.79;1133389531667.28;1284612168198.68;1366249311841.64;1530842488942.24;1771788860242.62;2140226198453.68;2599993849752.94;2895368525493.95;2788501934469.89;2776228271397.83;2833352051038.67;2834419368274.20;2883617605845.24;3041572073557.67;3282469073711.89;3323188071350.24;3709881094821.91;3577995916529.82;3765955546845.66;4195017812665.89;4372352995486.83;4942686974190.52;5444135606945.60;5765175438067.89;5610935709274.73;5330738144656.01;5830183109530.40;5888367399013.97;6027440804501.75;6791961941963.90;8054944523179.65;9577960033013.03;11365771711611.80;14040931885615.20;16786962311362.30;16376207089161.50;19970664770159.10;23799213978477.40;25375843431607.00;26873320442592.00;27770661614209.10;26306405505225.50;26514494477467.70;29143948663893.00;30988164983467.20;31716230149539.00;30578372789487.20;36110412339698.60;38281934115375.60;
Macedonia del Norte;MKD;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4699646643.11;4938775510.20;2436849341.98;2682456896.55;3559608639.98;4707041315.24;4642021256.31;3912986090.97;3765745023.21;3863619284.78;3772859034.21;3709636030.67;4018365747.01;4946296599.08;5682784471.70;6258602872.68;6861226971.56;8336474973.73;9909552434.51;9401736825.43;9407170321.38;10494626767.64;9745261300.58;10817702346.07;11362265252.78;10064519962.57;10672467073.29;11307067069.67;12683068114.24;12606338448.55;12363580534.68;13998355971.30;13563132102.17;
Malí;MLI;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;275494477.59;343771972.99;339913867.09;359772315.10;395218628.92;486617280.26;563683703.30;538747339.96;830710615.18;939228017.25;1049838548.11;1222702572.85;1595422955.64;1759691186.40;1538972424.37;1333754225.00;1297765325.90;1232932104.07;1392196048.00;1852163453.15;2090629986.98;2169040603.19;2181821909.28;2681912148.70;2724131458.26;2830673378.13;2818281085.09;2081846497.75;2706425157.39;2780422049.21;2697105823.47;2920358710.51;3440724709.59;2961484953.86;3468337942.32;3908121307.02;4714071979.69;5454249125.73;6247515888.15;6905934217.91;8156468826.13;9838403100.51;10231962390.21;10689168016.26;12995112690.26;12442035339.10;13242690786.09;14364937124.07;13104764378.33;14026048335.70;15365713048.20;17070867589.91;17280250810.03;17465392764.37;19309463508.04;18827176529.70;
