Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;28/03/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Mónaco;MCO;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12077.76;13315.98;16169.87;20857.06;22324.01;27894.49;28393.09;30911.95;37681.44;45087.21;50900.26;44171.99;41461.45;39040.93;36516.69;37590.43;51943.19;62341.74;67133.24;66829.04;81813.02;81158.91;88882.55;82983.96;87042.27;99431.74;98927.68;88844.94;91110.98;89742.50;81763.83;82410.40;90151.55;111309.87;125435.89;130818.98;143289.07;184639.75;204097.11;168957.11;161780.75;179369.27;165497.10;185055.52;195772.72;170338.68;174412.49;173611.69;193968.09;199382.84;182537.39;235132.78;240862.18;
República de Moldova;MDA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;593.59;575.15;657.29;578.73;399.50;440.54;507.40;570.80;682.32;897.18;1034.39;1183.02;1531.22;2110.55;1898.44;2436.80;2941.36;3044.81;3321.04;3289.17;2749.91;2847.64;3454.95;4156.96;4404.95;4376.24;5274.74;5714.43;
Madagascar;MDG;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;132.67;134.29;138.36;138.46;142.54;144.20;151.65;156.81;164.53;163.77;167.46;175.35;190.27;227.43;255.94;295.70;274.27;287.84;316.29;398.46;581.33;516.91;505.22;481.15;390.01;369.26;410.64;295.02;284.60;275.26;330.84;265.79;294.29;312.08;262.15;276.74;344.46;288.45;288.64;271.94;285.47;325.46;310.93;359.53;277.51;311.79;330.52;427.84;522.83;455.41;459.38;516.90;504.17;526.69;517.14;455.64;464.62;503.50;512.54;512.28;462.40;503.35;516.59;
Maldivas;MDV;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;257.53;263.94;274.53;322.46;593.88;668.08;719.39;691.40;798.04;869.58;955.93;1052.75;1191.27;1311.47;1411.63;1545.22;1707.02;1889.03;1972.62;2118.72;2209.99;3028.05;3069.04;3539.80;4060.53;3789.23;5010.16;5746.64;6743.13;6719.33;7158.06;7409.33;7447.42;8222.56;8872.13;9480.43;9708.14;10194.75;11034.72;11349.86;7216.82;10076.32;11780.82;
México;MEX;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;359.55;378.21;392.93;424.19;485.80;511.02;550.47;581.73;622.43;666.74;706.31;755.33;844.17;1000.94;1264.36;1499.36;1470.18;1315.59;1600.78;2039.20;3036.36;3810.25;2612.67;2166.57;2506.89;2607.66;1765.26;1902.46;2302.02;2759.48;3196.92;3756.85;4272.79;6118.53;6268.72;4225.40;4718.57;5617.43;5882.42;6552.66;7581.85;8009.16;8032.99;7473.93;7883.52;8702.11;9545.29;10178.44;10589.95;8495.65;9823.16;10766.61;10842.73;11317.49;11490.02;10098.17;9152.74;9693.33;10130.32;10434.58;8894.89;10359.15;11496.52;
Islas Marshall;MHL;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;933.80;1010.10;1160.50;1205.87;1126.20;1381.52;1495.25;1618.06;1618.16;1704.26;1753.49;1896.55;2032.14;2168.36;2371.31;2151.00;2114.40;2111.94;2123.68;2127.24;2257.25;2417.39;2411.29;2442.08;2533.56;2633.29;2773.42;2712.37;2810.53;3001.32;3238.89;3445.32;3611.70;3672.68;3703.65;4153.12;4507.62;4771.36;5186.83;5545.60;6130.44;6225.18;
Macedonia del Norte;MKD;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2299.04;2424.91;1207.54;1343.32;1795.55;2372.54;2327.73;1959.56;1875.82;1915.39;1861.90;1823.02;1989.14;2440.48;2795.90;3072.68;3362.97;4079.39;4841.25;4584.71;4577.69;5098.09;4728.31;5241.05;5495.73;4861.56;5149.59;5450.50;6108.74;6070.39;5965.45;6778.56;6591.47;
Malí;MLI;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.79;57.55;56.08;58.47;63.26;76.67;87.32;82.01;124.22;137.97;151.38;172.87;221.03;238.68;204.30;173.30;165.03;153.54;170.04;222.23;246.70;251.70;248.67;299.82;298.57;304.03;296.46;214.36;272.80;274.42;260.36;274.97;315.17;263.50;299.41;326.97;381.95;427.72;474.00;506.91;579.26;676.13;680.65;688.33;810.18;753.39;778.80;818.43;723.50;750.05;795.68;856.36;840.18;822.91;881.51;833.30;
Malta;MLT;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;828.42;874.07;975.76;1143.62;1245.36;1560.11;1726.56;2037.90;2558.74;3195.55;3948.40;3898.24;3788.05;3527.04;3332.89;3322.42;4194.65;5083.67;5814.36;6040.61;7191.92;7558.28;8220.25;7296.31;8000.52;9171.06;9438.56;9724.34;10273.45;10720.91;10432.33;10402.23;11289.89;13669.50;15197.06;15888.17;16723.88;19485.87;22205.36;21083.28;21798.91;23155.10;22526.54;24769.60;26753.27;24921.71;25623.94;28813.19;31785.88;31727.01;29597.64;34881.29;34127.51;
Myanmar;MMR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;25.10;27.27;27.95;25.81;17.33;15.11;11.79;16.52;21.50;21.45;20.66;21.04;23.19;24.68;41.19;34.97;38.93;27.68;29.06;29.01;31.02;32.57;42.63;39.00;36.06;40.10;42.13;40.87;39.65;50.99;52.75;50.88;58.48;75.69;104.69;123.35;141.02;107.39;145.10;188.42;195.55;140.78;145.82;223.06;223.23;251.17;301.58;416.60;653.87;752.94;1003.03;1204.50;1193.55;1189.96;1281.44;1159.34;1218.22;1263.29;1288.42;1415.38;1479.61;1231.69;1149.21;
Montenegro;MNE;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1627.07;1909.60;2106.64;2789.16;3380.17;3674.62;4425.68;5976.39;7367.75;6727.11;6688.40;7328.79;6586.40;7188.86;7387.87;6517.19;7033.44;7803.36;8850.37;8909.65;7677.37;9465.96;10093.44;
Mongolia;MNG;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1328.24;1432.49;1492.92;1121.33;1138.96;1470.21;1494.24;1545.23;1686.59;1184.76;1081.33;589.14;338.46;402.27;623.16;570.94;495.82;467.51;435.42;463.85;512.82;559.83;633.95;784.91;986.02;1322.64;1625.32;2134.95;1718.91;2660.29;3793.74;4402.30;4422.30;4211.94;3919.35;3690.76;3708.25;4165.02;4394.95;4041.17;4566.14;5045.50;
Mariana;MNP;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16640.32;16603.46;16829.40;15371.24;14986.38;14877.08;15641.66;13933.68;14772.50;13880.43;14247.79;14806.01;16044.43;17665.10;24054.92;30751.64;25862.75;23687.27;17302.92;0.00;0.00;
Mozambique;MOZ;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;284.26;202.56;202.95;198.36;196.32;250.64;294.99;328.02;362.51;333.78;310.10;318.31;343.13;403.02;438.79;458.62;508.04;591.44;546.60;494.58;615.28;681.49;681.07;690.44;603.84;435.76;464.29;510.38;512.22;456.58;504.04;558.30;
Mauritania;MRT;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;184.77;185.42;184.56;239.38;264.43;267.95;275.72;294.77;270.99;275.71;290.19;328.75;401.87;484.84;540.05;577.70;578.45;565.93;650.42;695.51;712.45;693.71;707.73;633.60;578.22;659.97;726.42;742.43;742.00;751.19;1032.61;1007.81;825.79;840.05;878.75;877.83;834.04;796.84;757.81;660.30;632.21;629.78;711.38;801.78;974.66;1272.08;1378.22;1610.24;1418.94;1646.13;1919.45;1850.38;1929.78;1715.39;1562.73;1579.20;1634.64;1749.95;1800.88;1836.29;1998.39;2065.16;
Mauricio;MUS;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;776.64;893.91;1087.70;1275.03;1171.58;1165.15;1086.53;1088.44;1027.99;1054.48;1422.56;1815.35;2046.04;2075.54;2506.18;2669.33;2973.21;2973.79;3197.34;3599.55;3899.44;3646.64;3593.24;3695.93;3929.08;3856.63;4018.95;4793.72;5388.06;5282.90;5695.98;6574.66;8030.05;7318.13;8000.38;9197.04;9291.24;9764.64;10366.36;9507.87;9965.73;10841.68;11643.46;11403.25;9011.04;9068.98;10256.23;
Malawi;MWI;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;287.39;276.26;253.14;252.21;239.55;215.92;217.78;207.54;229.38;252.23;286.92;326.17;258.90;293.78;169.75;201.10;321.96;368.68;237.37;235.51;225.95;217.24;431.70;386.32;407.59;417.10;443.52;478.03;557.52;630.11;688.14;769.05;563.06;501.20;534.13;544.28;454.44;500.17;537.93;584.36;622.18;633.61;645.16;
Malasia;MYS;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;244.61;235.53;240.44;292.58;302.68;325.19;336.56;332.80;339.10;364.21;374.92;402.21;466.91;692.68;837.76;800.38;927.81;1075.34;1304.07;1647.63;1852.96;1843.35;1925.47;2123.26;2311.17;2065.09;1782.54;2007.17;2134.52;2282.47;2513.24;2727.53;3193.64;3511.53;3802.11;4405.12;4874.82;4706.31;3308.84;3538.36;4087.56;3941.12;4177.10;4454.53;4924.34;5536.84;6137.15;7144.00;8343.30;7167.88;8880.15;10209.37;10601.51;10727.67;11045.58;9699.60;9555.67;9979.70;11073.98;11132.10;10164.34;11134.62;11993.19;
Namibia;NAM;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2481.56;2278.63;2107.08;2223.83;1837.35;1470.98;1603.78;1973.58;2065.56;1968.17;2037.91;2117.01;2346.28;2153.34;2352.66;2478.25;2417.58;2453.87;2231.11;2175.45;2156.09;1916.26;1773.43;2571.98;3407.85;3692.75;4027.96;4394.52;4222.33;4322.63;5445.42;5873.06;6017.18;5463.03;5544.10;4965.67;4614.89;5453.57;5687.38;5126.18;4252.04;4919.19;5031.12;
Nueva Caledonia;NCL;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;1763.48;1756.22;1865.67;2165.90;2529.89;3203.71;3449.88;4038.32;4220.18;4865.68;6163.41;5957.56;6158.97;6152.76;7561.20;8443.16;6817.83;6208.65;5540.40;5249.36;5534.61;7634.71;9271.61;12665.91;13092.33;14800.79;15133.16;16261.96;15297.05;16037.03;18721.06;18257.22;16339.81;17324.25;17435.75;16039.17;15174.28;16885.89;21817.32;25770.53;26861.70;29604.05;36864.86;37353.74;35391.09;37494.90;40697.65;37294.02;38503.25;39675.57;32428.57;32286.91;33876.33;36495.20;34934.58;34877.64;37247.49;35745.19;
Níger;NER;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;128.53;134.85;143.28;153.37;148.04;166.12;168.32;154.99;145.14;137.77;139.18;144.58;150.78;187.06;197.46;196.40;193.95;228.79;305.38;352.30;406.36;341.00;307.35;266.47;209.53;200.43;257.02;292.41;289.67;268.55;419.60;380.54;380.15;332.06;204.15;234.62;237.01;218.25;243.52;225.95;192.88;203.53;223.35;263.09;281.33;316.37;331.10;384.72;472.18;458.42;471.61;507.60;525.05;548.16;560.75;481.11;497.04;514.54;568.60;549.82;564.84;590.63;585.40;
Nigeria;NGA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;93.40;97.42;104.85;108.02;113.66;117.67;124.79;99.86;97.74;122.04;225.77;161.54;211.00;254.39;406.27;441.98;561.55;541.16;532.22;667.98;880.06;2187.89;1844.85;1223.60;903.45;882.28;638.73;598.29;549.50;474.46;567.52;609.37;519.64;551.89;762.40;1302.55;1673.91;1765.08;1871.76;494.13;563.05;583.09;733.54;786.80;992.75;1250.41;1652.15;1876.41;2227.79;1883.89;2280.11;2504.88;2728.02;2976.76;3200.95;2679.55;2144.78;1941.88;2125.83;2334.02;2074.61;2065.77;2162.63;
Nicaragua;NIC;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;641.91;245.36;238.77;344.05;404.95;388.02;835.24;876.86;895.26;896.65;931.80;961.55;996.90;1025.11;993.38;999.89;1076.00;1158.88;1223.08;1323.84;1493.90;1438.10;1495.73;1644.80;1746.42;1794.79;1913.52;2025.32;2079.45;2127.28;1981.86;1905.64;1876.61;2064.93;2255.43;
Países Bajos;NLD;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;1068.78;1159.39;1240.68;1328.04;1541.95;1708.10;1835.80;1991.36;2185.25;2642.96;2927.07;3378.61;4104.45;5345.58;6440.98;7335.51;7925.69;9166.81;11179.39;12798.54;13791.86;11520.45;11072.66;10680.36;9977.16;9926.13;13783.85;16709.56;17744.50;17397.69;21290.86;21732.23;23904.04;23122.41;24646.31;29258.13;29006.81;26700.54;27885.81;28272.64;26214.50;26896.55;29343.24;35750.97;40436.62;41994.71;44900.94;51799.21;57879.94;52722.21;50999.75;54230.31;50070.14;52198.90;52900.54;45193.40;46039.11;48675.22;53044.53;52476.27;52162.57;58727.87;57025.01;
Noruega;NOR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;1441.76;1560.32;1667.25;1775.58;1937.88;2164.47;2317.19;2514.04;2662.12;2875.24;3306.22;3736.35;4413.58;5689.59;6811.53;8204.45;8927.20;10266.12;11462.59;13046.54;15772.24;15512.51;15224.89;14927.52;14989.49;15753.55;18883.23;22505.86;24207.28;24281.13;28242.98;28596.93;30523.99;27963.70;29315.81;34875.70;37321.97;36629.03;34803.46;36393.29;38178.24;38601.90;43170.56;50250.33;57768.70;67047.17;74434.50;85502.27;97503.54;80347.57;88163.21;101221.81;102175.92;103553.84;97666.70;74809.97;70867.36;76131.84;82792.84;76430.59;68340.02;93072.89;108729.19;
Nepal;NPL;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;49.99;51.32;54.31;46.09;45.09;65.46;79.06;71.87;64.51;64.47;69.27;69.10;78.46;72.89;89.38;113.16;102.09;95.01;107.74;121.48;124.73;142.49;146.53;146.18;150.58;149.36;158.93;161.37;186.26;184.13;184.92;194.80;164.29;172.10;186.59;197.31;198.45;211.56;204.88;208.49;223.71;240.71;238.86;246.49;279.72;309.31;341.03;386.53;466.69;475.64;589.17;791.23;794.09;809.38;827.74;882.31;880.22;1027.97;1161.53;1185.68;1139.19;1229.39;1336.55;
Nauru;NRU;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4644.36;6328.10;9675.96;8825.98;9063.00;7587.25;8528.63;9361.04;10985.87;10316.53;10124.70;11632.69;11970.94;
Nueva Zelandia;NZL;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;2312.95;2343.29;2448.63;2622.22;2813.55;2151.29;2191.31;2188.40;1885.16;2077.90;0.00;2772.92;3294.65;4323.20;4610.57;4171.77;4373.84;4950.59;5936.99;6668.14;7467.17;7813.89;7656.48;7598.31;6713.76;7600.57;9427.55;12330.92;13759.16;13312.39;13663.02;12230.07;11793.14;13094.35;15280.31;17400.42;18794.44;17474.19;14738.45;15322.22;13641.10;13882.86;16874.19;21913.71;25420.23;27751.07;26654.59;32479.98;31252.96;28209.36;33676.77;38387.63;39973.38;42976.65;44572.90;38630.73;40058.20;42910.97;43236.89;42796.43;41760.59;49996.42;48418.59;
Omán;OMN;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;106.57;111.53;172.26;296.34;367.20;382.17;437.01;518.16;663.01;2180.96;2663.51;3106.76;3164.87;3002.25;3875.38;5879.10;6748.75;6636.84;6585.07;6927.98;7393.58;5074.08;5094.19;5165.73;5468.53;6475.42;5984.36;6272.47;6029.88;6054.74;6352.82;6913.15;7052.70;6139.73;6742.82;8321.39;8191.51;8380.04;8896.90;10030.44;12357.70;14533.73;16151.28;22974.28;17937.98;22552.20;24166.10;24722.64;23563.94;23121.21;18777.43;17082.21;17802.58;19887.57;19132.15;16707.62;19509.47;25056.79;
Pakistán;PAK;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;81.59;87.52;89.49;93.88;102.96;114.37;123.33;136.64;143.29;150.55;169.12;175.20;150.62;99.30;134.53;164.85;187.50;208.78;238.16;254.35;293.39;333.46;349.84;315.02;331.39;320.68;317.03;319.92;356.34;359.73;346.67;382.75;399.47;412.68;404.61;455.51;461.40;441.75;427.51;420.68;644.46;610.14;599.79;673.38;774.79;832.75;909.03;1012.18;1087.51;985.35;1011.60;1161.04;1236.89;1259.67;1303.19;1421.84;1468.82;1567.64;1620.74;1437.17;1322.31;1506.11;1588.88;
Panamá;PAN;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;476.62;516.03;545.12;586.07;610.43;650.48;687.79;743.58;776.95;828.59;891.05;977.45;1044.16;1162.28;1294.34;1403.73;1454.78;1501.94;1737.55;1937.72;2357.75;2607.18;2814.18;2822.85;2879.24;2977.39;3025.35;2972.13;2514.15;2467.54;2626.14;2827.56;3148.45;3368.20;3518.95;3524.88;3561.29;3775.57;4012.05;4121.56;4099.01;4084.26;4163.52;4304.11;4629.03;4953.13;5385.56;6205.82;7197.11;7618.44;8124.56;9403.44;10767.29;11932.29;12837.25;13669.56;14382.23;15185.97;16156.07;16472.83;13293.33;15491.29;17357.63;
Perú;PER;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;827.41;750.23;1054.64;761.87;1077.64;1767.35;730.21;1040.48;1194.55;1520.68;1560.55;1481.34;1871.39;2180.57;2218.32;2292.40;2149.70;1911.74;1941.32;1925.98;2003.97;2126.14;2393.67;2702.24;3123.32;3572.36;4184.89;4164.97;5047.20;5826.83;6475.72;6697.19;6614.83;6180.12;6163.86;6676.31;6912.10;6955.88;6063.63;6635.46;7125.83;
Filipinas;PHL;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;263.84;278.48;164.14;177.33;186.54;198.67;213.29;223.15;242.87;262.41;201.92;217.98;230.07;282.44;377.11;398.05;445.80;499.10;561.38;662.05;761.02;815.22;828.57;723.08;667.67;637.84;605.73;658.21;734.43;806.85;820.49;821.45;936.15;938.76;1081.43;1222.29;1334.11;1294.11;1000.01;1123.16;1073.26;991.15;1037.17;1049.39;1122.86;1245.29;1452.22;1741.60;1990.36;1893.28;2201.78;2431.20;2671.78;2847.57;2935.93;2974.30;3038.15;3077.43;3194.67;3413.85;3224.42;3460.54;3498.51;
Palau;PLW;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7416.48;7913.45;8220.49;7744.63;8297.90;9603.80;9805.92;10270.46;10380.27;9960.84;10029.29;10795.56;11835.38;12418.83;13580.01;15761.36;16743.38;16011.66;16152.39;15738.47;14349.32;12921.83;0.00;
Papua Nueva Guinea;PNG;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;116.08;120.27;125.41;129.61;140.35;154.88;172.13;190.18;204.26;226.77;259.36;281.55;328.94;486.16;536.86;485.46;529.39;562.37;653.74;754.05;819.96;788.30;732.16;775.61;756.46;702.91;751.65;873.21;993.62;942.18;833.05;948.99;1058.34;1159.14;1236.11;1004.25;1077.19;995.20;737.41;653.41;639.28;540.67;509.03;580.60;624.04;748.74;1245.47;1379.13;1635.04;1578.97;1879.24;2303.83;2653.09;2578.50;2742.25;2502.07;2332.68;2495.14;2584.33;2593.78;2446.08;2624.60;3115.92;
Polonia;POL;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1731.21;2235.54;2459.02;2497.13;2874.83;3686.85;4147.47;4123.15;4518.11;4398.07;4501.48;4991.24;5207.13;5701.64;6681.31;8021.55;9035.53;11254.31;13995.78;11525.90;12504.25;13776.39;13010.76;13558.34;14181.95;12560.05;12378.81;13815.50;15504.51;15700.01;15816.82;18050.28;18688.00;
Puerto Rico;PRI;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;717.51;777.22;854.74;931.75;1006.43;1110.83;1207.81;1335.27;1480.69;1661.87;1852.35;2044.32;2246.48;2432.41;2614.50;2738.24;2946.46;3208.77;3567.75;4024.51;4502.84;4920.72;5115.01;5217.72;5730.12;6008.05;6455.18;6980.49;7595.44;8033.09;8652.51;9064.02;9659.34;10212.28;10876.42;11579.18;12173.16;12817.64;14304.40;15220.99;16192.13;18123.20;18731.46;19557.12;20988.99;21959.32;22935.94;23664.88;24898.33;25768.73;26435.75;27278.88;27944.73;28513.17;28981.46;29763.49;30627.16;31108.75;31615.07;32916.87;31427.43;32601.57;35208.64;
Corea, República Popular Democrática de;PRK;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
Portugal;PRT;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;360.50;382.73;407.85;432.51;468.78;520.91;575.01;646.82;719.08;795.76;934.08;1064.54;1302.27;1747.99;2000.42;2127.64;2173.28;2267.37;2457.31;2755.62;3368.37;3245.98;3079.95;2735.49;2522.75;2705.19;3861.95;4803.87;5623.70;6056.38;7884.62;8958.99;10810.57;9534.66;9977.32;11781.36;12185.09;11575.51;12199.21;12475.29;11526.37;11734.76;12936.69;15797.78;18064.16;18780.13;19839.45;22811.06;24949.04;23151.22;22520.64;23217.30;20563.71;21653.20;22103.70;19250.11;19991.97;21490.43;23562.55;23330.82;22242.41;24661.17;24515.27;
Paraguay;PRY;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;206.98;212.16;219.08;224.88;236.21;246.85;269.74;304.99;385.39;503.56;556.76;610.56;733.47;875.35;1139.15;1444.69;1778.05;1666.65;1696.91;1309.66;928.43;1024.19;1062.05;1106.97;1204.10;1431.84;1675.71;1673.45;1652.80;1750.94;1968.35;2077.48;2068.21;1880.89;1758.26;1728.34;1630.19;1361.25;1436.76;1776.93;1960.51;2426.42;3194.26;4360.43;3920.19;4725.73;5776.28;5617.10;6410.81;6629.42;5861.40;5759.04;6136.06;6242.96;5807.84;5353.35;5959.44;6153.06;
Qatar;QAT;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2557.40;2912.96;3439.86;4848.63;13393.29;12883.18;15566.02;15923.99;16632.19;21634.62;28218.29;29371.47;24301.05;19571.81;19252.17;16818.35;13216.46;13705.47;14650.74;15197.88;16664.83;15079.36;16223.78;14724.26;14728.78;15797.69;17116.83;20519.41;17651.55;20207.23;27494.77;25836.27;27151.03;31440.22;40792.28;52468.45;59978.86;64706.99;79811.60;60733.98;73021.31;92993.00;98041.36;97630.83;93126.15;66984.91;58467.24;59407.70;66264.08;62827.40;52315.66;66858.74;87661.45;
