WB_country_code,WB_country_name,Latitude,Longitude,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GHA,Ghana,5.55,-0.22,-23.430116390976405,-24.397879031597803,-24.942372274460993,-23.322102523968734,-22.853014415369614,-26.33363196644329,-32.42943029596289,-48.53261960309237,-54.103990528624735,-51.438433205374764,-59.16388299311566,-61.553349285262314,-71.97859524296041,-69.08154326206422,-77.52890243678908,-82.41974614545732,-84.60953794335421,-84.59165796489278,-84.7362227894675,-86.45279143937967,-88.28049008145099,-88.86087453442389,-89.25404113392047,-89.15417927605425,-88.39215900446715,-88.44707301717935,-87.73921744076112,-90.99789195381366,-91.79570342569117,-92.12120493127034,-92.76526097953749,-92.19296054220277,-93.03209406269566,-93.496740946332,-94.55308494920699,-94.63989917681619,-94.56175458951999,-94.62647974300178,-94.32685658553743,-94.57363873459134,-96.60595610275712,-96.50519515087372,-96.4346289156891,-96.27930237829362,-96.30570850898297,-95.9909865532367,-93.2726840432814,-93.16462863064481,-92.98868414179597,-93.02282840546457,-91.99125393142631,-91.44791152209658,-91.10528262494569,-87.26261408171445,-89.41723475454071,-89.58332090192299,-88.50327157787183,-88.49452975993745,-88.15358253297259,-88.18642371272716,-87.14026098024272,-87.21158220742532,-87.53056478693404
GRC,Greece,37.98,23.73,124.97510779517285,142.4109689319547,142.5888317846276,156.6253052628952,165.3538032588575,151.143723728929,152.8016254309742,158.25812118641832,167.6239477428754,182.8542500883842,144.1882473447157,138.40934615132673,135.55935122069639,147.09589905889155,117.83049666540866,101.41249015113966,98.31253457051578,103.25340518287864,118.41558889868989,121.41930820220432,84.3658093811541,73.34770650124437,86.9478518378451,74.23425030632595,70.33433420935869,68.54808348681213,68.93997650336233,66.65094769118409,75.95757896659548,77.19227196875795,82.1767060901088,90.84650559200945,97.13578876074436,88.62552104138928,89.02180771740413,87.38909007500213,92.44611416914752,91.27005755627319,91.16904031945381,78.6404994256329,61.717792992108464,66.64682845263371,70.16764222788649,92.54238486476143,100.42848059995852,89.37174353223884,84.68322664843055,88.40331755531587,91.06620722167169,99.34902008832847,69.95525326694987,45.19099604297857,26.843293618178404,21.590551012553664,17.742659146631155,10.07846500443108,8.433495756878967,6.966300178696273,7.3607021150562,4.319698952530479,4.087031781684936,7.2385673081061075,18.083043501676784
GRD,Grenada,12.05,-61.75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61.18417834825796,-57.1118008298059,-58.34207174243896,-63.419700743504016,-60.86823580766647,-56.46026975056099,-53.403024897259364,-48.71931117123622,-41.60756093132182,-44.46957418745189,-45.744415131595574,-45.19607700303125,-39.16052709008291,-46.719112171269224,-43.52605919158988,-45.85550451188644,-45.01470261745054,-46.29775658911216,-52.453018077613365,-51.0171596496098,-47.07216443289829,-40.42035838626252,-39.163326883985754,-35.158732289424385,-35.96846097419882,-40.07776059196396,-43.48875316859747,-50.15048337339611,-47.04450824708483,-53.16108962251411,-55.675632274747564,-56.32824910181141,-54.48504931581615,-56.99077658762419,-61.396071106981665,-60.05492651387227,-59.78984937512239,-57.915680657354976,-48.992378465217044,-46.4636849405875,-46.411996734407694,-47.97260899219954,-46.11832612563563,-50.14905844546818,-52.42531598570983,-45.17174239221391
GTM,Guatemala,14.62,-90.52,9.287954040413364,3.9062420234924717,2.6794008451512656,3.391320863796083,-5.219417710311237,-22.130588373657524,-28.224645031934482,-30.37178646576393,-27.98235022538922,-31.118284368911837,-42.968982602765905,-48.76521353187644,-54.47730722008862,-56.7040903731061,-59.38553758682463,-62.016866058918694,-59.27812300734263,-55.30315173143695,-56.95873503176075,-60.14417527873185,-64.23084448733269,-60.78092192107371,-59.782235332048764,-57.90788623802011,-56.65970765011217,-56.82472130936049,-73.35044901641027,-78.41697506336772,-78.8008776240655,-78.43188318115682,-83.95908920291892,-81.0479143869165,-80.7042062090587,-78.88557907339056,-77.95619282641582,-79.39942150914908,-79.17795728750892,-76.51114700511592,-75.08457012435196,-78.16471703992353,-77.70644408153646,-79.41176560439483,-79.79975128367481,-81.93062461139843,-83.05940182785814,-82.63692582810839,-83.251239917438,-83.74216841269919,-83.33373301314387,-82.2775163318612,-81.85372951851484,-81.60867407684479,-80.57942520933705,-80.3405694019222,-79.412977886534,-75.68427026386757,-74.75317470558879,-74.36079362860062,-75.62415785437896,-74.67295622840705,-72.76364254602215,-73.4447970474266,-69.0283734037173
GUY,Guyana,6.8,-58.15,28.67147587785493,29.559672704331042,26.715768743430406,4.520836900365937,3.698956660104222,-8.412747757203258,-12.601802134121856,-10.392693906351743,-22.346770923191357,-23.4725933800871,-37.95250150112391,-42.99518590265494,-50.986721575736624,-58.46637428526933,-54.70126746321638,-57.61142294462226,-64.72704728506514,-69.09754551047395,-69.30588765887371,-73.42246528839374,-75.75171334250676,-76.4310500662996,-79.28445852891689,-78.17993581568187,-80.20429426523104,-79.44983065468321,-80.38788493776235,-88.21364061292563,-87.3650544274786,-88.60928114483056,-89.92696611975893,-91.2260250443106,-91.1553595757344,-88.97929428696226,-87.70221863942855,-88.04218463473974,-86.89770992242009,-85.87022279150683,-86.54451848091551,-87.6424791467431,-87.42349879752797,-87.55298633930137,-88.53716092695022,-89.84187684943159,-90.55951884336378,-90.88587391074819,-76.65167428972485,-76.4370937166263,-76.14412505900025,-71.83855822942019,-70.80200854851282,-71.74106374801742,-68.38677062321986,-68.88076715978296,-70.0675702166882,-65.49567496659637,-64.27460003711467,-64.18943110889755,-66.87988317410309,-64.70362157193622,-59.45139205803343,-47.22914512237096,2.986581748233556
HKG,Hong Kong,22.4,114.11,83.35436695037859,79.20882677313247,91.77986568757825,108.82389129694879,113.1708170034121,89.01408199557024,73.85101604309891,74.87206707817097,65.63178526673504,76.35291492301172,56.87206358336672,59.648974016121784,71.7058138296107,86.90872027054085,65.14766644404847,43.854293185449336,66.69695878866368,79.35536060701058,82.56097250918434,77.31860609430657,78.32117746368341,93.03392710900667,105.5292800561044,94.20502708610033,117.92055007317089,129.0966954410854,122.05719167870275,130.27926487252324,145.7039421324786,173.18914600952778,155.9082323318553,189.70451483069132,217.07764288369114,269.84527291255296,283.49666574237756,239.76740532971283,247.38117023374247,289.2980390218022,266.22652362127616,238.30214965690968,245.01384494114927,235.05055427783802,196.0541077469758,149.2994254415241,127.15126959010787,123.69925693341992,109.9963925965484,99.69538761027869,87.4239459088561,105.1551763506853,107.06440693629908,100.21963400119658,112.61605664357175,114.31897274413274,119.5911805395141,158.28898663463926,164.57599461115453,165.71878684032296,163.75614879385412,163.51991792918898,172.42401575038048,162.7536242995688,177.18695024934289
HRV,Croatia,45.8,16.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-28.708302105327594,-25.83155940818364,-24.073172962874146,-18.95422241053335,-28.98001781709753,-33.66250250285075,-28.767837676171904,-25.350215459555255,-14.821446024151019,-11.398056341756375,-12.312400105254682,-14.396119083324955,-10.168520764041395,-5.449287027198295,-3.621668885089418,-12.890191674069246,-16.500141925938735,-22.204593642655613,-21.986699210466963,-23.737987439464824,-26.355106888523956,-23.89606198058372,-21.75731074363086,-18.27149508915428,-17.602549121870315,-15.690064948026421,-5.969920143142389,5.085588629635724
HUN,Hungary,47.5,19.08,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-37.24360090724173,-34.118329421109735,-29.750549197447828,-28.87584285370284,-35.007421913262974,-36.66311993349689,-34.53062682957769,-32.6798806445037,-35.371197360024134,-38.05742634326984,-29.93618106875514,-20.11876405134873,-12.460100105845202,-6.128255505376885,-5.789862817413479,-14.513973784049844,-9.003727008444148,-6.201408487287747,-12.602839209833098,-15.918217289371617,-18.901012034121294,-24.837316994246898,-23.460666801187994,-22.14152001237358,-22.59005022152601,-20.721333954186946,-15.834012921863952,-10.744395882812006,-8.527871098613886,-4.726159325920365,-0.9855792786219305,4.065765428044315
IDN,Indonesia,-6.17,106.82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.10293117367728,-84.9686975748865,-84.11900899387453,-87.02414448594821,-88.62010304784448,-88.7768061573606,-87.11706287405167,-84.47021608041962,-85.1701938836276,-83.79535775930637,-82.6220762628965,-83.05156851979736,-86.21491687698786,-84.69806888811277,-81.83548967407368,-80.53832126907497,-82.28356287722856,-81.65154481482678,-81.98730790409982,-85.88152311360372,-88.82110901726053,-88.8884084474578,-88.08109250436745,-88.94285184932959,-88.21470093270379,-88.02382347784807,-85.05644892801293,-84.53455148104521,-85.24884174169529,-84.1961534231105,-84.98152082767977,-93.48411524640555,-91.05399352293598,-89.67413916225584,-90.18634045102284,-89.33089258763187,-89.05770746385356,-89.641550009056,-89.512434253798,-88.2978615340843,-87.98764420152271,-87.24723857198366,-85.03583820179664,-80.31503448525993,-79.41085809931158,-78.76658430688914,-79.89344580897743,-81.06342345147061,-79.77510875683633,-78.47043409638066,-77.8965590112223,-78.79270487476356,-77.37894106773948,-76.98377430641334,-77.11570744070903,-72.90581794906433
IND,India,28.6,77.2,-64.09530106220951,-64.72448119591024,-64.5076334011017,-62.600469011353745,-60.8966189810447,-66.74429029708115,-77.25005875230919,-76.77608809958198,-76.9291298990238,-77.10351606084843,-81.70373325892986,-82.95107615231778,-84.79642252738904,-85.83656862526976,-87.43032365154409,-89.91225705319941,-90.57492853035419,-90.25041367801,-90.41268419356733,-91.28517630963275,-91.63549071876783,-91.25475710779706,-90.77630153705734,-89.84280281408257,-90.23816692111136,-89.56577590277146,-90.67986990783376,-91.3164765118748,-91.76166070131644,-92.15372274410775,-93.00246553758544,-94.3083426765879,-94.39872364962947,-94.53271448378301,-94.09941679535665,-94.59738738415881,-94.40708799547113,-94.09003935259102,-94.1465022763883,-94.0546916202584,-94.07897535757255,-94.02535376497929,-94.3727029820962,-94.34549617272937,-94.31294888644211,-94.03592097139908,-94.03278734038082,-93.32435125994975,-94.09162117024691,-92.67102925533396,-91.40810454454655,-91.7410979857109,-91.69918222450872,-91.97465608998834,-91.5036994854229,-90.32046924133006,-89.62922984661866,-88.72910384349221,-89.27109731583988,-88.82818100163969,-88.69625288876126,-88.18287449512809,-86.35733237995399
IRL,Ireland,53.32,-6.23,196.44292676708264,203.34402165275645,213.33375169459376,214.54437758256043,226.78359300921733,185.91029494925456,172.3377826432292,178.54186891495624,160.68785014017033,175.8665285951051,142.9006293941965,145.85454309225773,157.9772190232682,139.34184984537342,93.81851063970552,89.92525092140109,70.76610501023036,79.23245787202144,104.70759293029406,110.709520196574,99.34303273905208,92.868642888261,106.42963526262625,105.31116416766764,99.80095915147972,110.49611534990846,142.28186800540985,143.2389293013176,148.16150261591116,152.37029379481314,166.2630652270573,163.87879533633065,177.1778090903619,165.78551193473794,171.0237751281491,177.02737386207957,191.63960967806963,221.2248075569804,244.7427921031909,255.1074611972878,252.75351880580686,275.5804370292111,292.5500569666865,328.4082047698958,335.1485736281517,327.53593397040316,304.2264452294562,300.751844393531,264.86906518722986,248.4114125319536,209.56854481686668,197.5148096748018,183.31106334391788,187.387740650678,203.67610136620846,278.49164537208947,279.82077563980476,303.8170686180982,331.71957161960114,340.5619921982351,407.9489382986634,438.56034829203054,488.4173328143773
IRN,Iran,35.7,51.42,-15.115480545917267,-17.373139216243413,-18.373060734057905,-21.782860081976477,-23.939877806752826,-29.835702840432216,-32.244409606225666,-30.09614607465017,-25.617771497194315,-24.707354316533237,-36.95737544545617,-32.31796548349038,-29.362450509358485,-13.701401094622561,11.563096897561627,0.6545065091992445,17.62505571305584,20.86411855941051,0.8136009501669089,-5.72095892257248,-23.369908520249865,-20.00243715908873,-0.6995662624673968,23.26812545726461,24.83948840969673,33.47788598418089,27.673477277745178,-32.69158693163915,-45.31348966465019,-49.276954154686514,-57.54892347350648,-100.0,-100.0,-80.65614543426429,-79.5893640955172,-77.0670568303621,-72.64066925578759,-74.02879260158743,-75.34211778061133,-76.19261014427585,-77.60316805956256,-74.72949467019475,-77.06928076366172,-76.50694232164878,-74.92498055827109,-72.91557186461273,-72.20161769227815,-68.42100201972848,-66.55441289940943,-62.55744972348614,-58.91446344911041,-53.27259548678725,-51.78762412513996,-64.94957304373112,-68.63962787384875,-69.61962730734692,-66.74369851017687,-66.85114179588848,-79.07478701616225,-82.1441946468192,-83.77351421099073,-78.43579059884914,-73.57598586474778
IRQ,Iraq,33.33,44.4,2.7676883855255974,3.5041249078939183,2.6951263066483486,-5.607895139985962,-0.9227521537215541,-100.0,-100.0,-100.0,-26.660967994927358,-32.199234254451184,-45.351402617812816,-45.07868675201624,-51.451719663350126,-53.37599005495362,-21.119755738667365,-26.003630126317915,-13.45533697367862,-16.33095596155978,-13.763473774302856,10.887574960574666,20.44405364881626,-13.371414649991397,-1.84050763880045,-5.185146607728341,7.148491453820845,7.628671421164203,-12.583236655248328,-13.168826754548016,-14.544193242555636,-14.771490007594812,93.87335772927646,-99.57197837801557,-99.4689053063684,-99.03021416448664,-96.64060606735609,-91.099997149452,-93.25121764827159,-86.75450902190246,-87.30949887479665,-79.12481639070683,-73.69582491951306,-81.10531905809043,-84.94682444336186,-91.5796926954341,-88.01956814974706,-85.38867370942737,-83.23286232205982,-79.76809707530595,-73.211523379556,-75.36336650757141,-71.81626990167209,-67.31477996290346,-62.73656264924823,-63.09556156035486,-66.14252622952948,-73.1136252166752,-73.9551067128256,-72.79982542645237,-69.56126656558394,-69.36882705876468,-74.88209811527491,-74.81039303183326,-66.40276155538528
ISL,Iceland,64.15,-21.95,511.80673052739405,481.89218892222635,514.1696928643872,576.1260847533878,678.0452100708092,660.6028761344771,715.0262764125097,655.7503407760703,445.81895332944566,335.6270764015476,320.98407446955497,369.2349800697982,397.8381125531145,436.81438694462366,442.16403121436787,312.25928431825133,343.54571164413363,420.7545778598585,422.78436946073793,390.5198545436101,363.6570214097484,387.7092729985598,359.4505582238148,305.11507547349305,319.80234872453025,332.8168676792634,389.99077196239153,469.9792520488139,466.26644566602454,406.60832946447465,381.7134983746075,402.06823867974697,378.43094870910784,327.5870614105921,309.334617960729,285.1162094562582,286.52483571656285,297.6893569716422,340.31496700336163,336.5901129097695,329.9332572505697,283.7478186698166,288.99476806285304,310.453720281727,331.32807736886826,376.7406142313759,327.76591281230856,353.6183375997304,238.64418903150226,176.02111864199108,175.04822582063392,171.84749135070265,166.24501682926146,177.9453520237351,197.2705141140493,222.32240281432038,275.0044183644979,314.520612095461,304.57779208288133,273.0128552465756,247.69010232799386,262.7838997510731,315.7314770292481
ISR,Israel,31.77,35.23,431.4665076272152,489.38059439128114,330.3429793289547,364.286459463375,365.85809083185035,299.1662616348584,283.6974270950776,254.97646579116795,282.01392104096317,295.7195174850249,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,173.53114041084643,181.57690309041283,190.1077038378087,185.31214500133905,166.18144410653147,189.74550094832406,177.66986114096002,128.4706114356721,104.07098490094427,87.32140921552045,78.1554875487807,67.36736522185019,67.31803757482588,79.44201454103556,89.24602215452474,98.89936131022966,95.73141984570782,91.92467563372682,106.16036234136618,108.39417567701936,120.39286617430736,128.01362749545854,136.6739101608623,130.44143821947932,142.23098081782985,164.9652276846524,175.23918644079188,210.84145542794994
ITA,Italy,41.9,12.48,247.84406609420856,264.0965319951262,289.3073875523374,315.63975408444,313.9358163556464,264.29635977471025,255.45262481519052,270.8306240765445,282.95511610336234,287.3880855609074,244.26786233893947,232.6690023058109,231.21999779944557,216.4459669165906,178.84998780378066,162.3330551831859,135.8958405375979,140.76384289192748,161.02603645358624,171.2581035467866,164.54985538216826,145.60107532686658,153.2025353623553,171.85982618395707,171.6787296560086,179.78741661571527,237.93968594328922,261.35180606928515,264.6198100365749,270.0405159098583,295.1975952723087,311.2853209518424,309.9795276846782,239.8014963179648,229.5592374883968,198.80512413532387,223.07262056092281,210.94384058451973,216.69336909468092,196.6863392634998,169.7445119767905,172.2453907044699,168.57368454423826,186.20123895019867,185.3703948558986,169.073046162496,149.47198829143423,147.19312479565278,143.50079459501336,148.79070155995032,129.2370608903672,120.2011517988056,102.89555255434912,98.4492103719785,93.72061924615369,84.08858437820624,87.30114952685565,86.54666613534646,88.13900700191856,83.49642954502838,88.60800887106845,92.4488211049881,96.79169894732671
JAM,Jamaica,18.0,-76.8,84.04184854131171,84.4855881063952,81.58976663747364,79.09473391612002,76.23439103269746,55.409282293250605,57.15606695680886,55.021123121645,38.64776919204023,38.70979647817223,23.467528351813897,17.797155708245114,21.40046071923195,-3.2718396110975227,-7.387289995727069,-8.786184984102388,-14.51868436922387,-17.292735236645044,-40.862168220921845,-55.335849499617915,-60.751654082834975,-55.700606925522145,-49.82840140389912,-43.73799917148514,-63.20094315622832,-67.9158113262669,-64.47622529569837,-64.28400559285343,-62.3501363405077,-58.08837816104454,-63.56917515676347,-68.10911109722201,-74.38557279492207,-59.88372452369415,-62.593509858464714,-62.098278681073225,-59.14072506626845,-53.16829809949656,-51.60615684095661,-53.84876170868266,-53.823160758681155,-53.491885508764156,-55.78375733451581,-63.01448769055774,-65.19773665381207,-64.74158293205583,-66.9979308778855,-69.07079310053376,-69.93024706418986,-70.24597203116558,-69.23761346591793,-70.03225270969945,-68.94333442924312,-71.29457604216431,-72.81179477867083,-69.09242319771813,-69.61449281949947,-69.64553794609259,-69.59919631605518,-69.34163533870293,-71.06585307597399,-72.63116287948249,-65.78018388010459
JOR,Jordan,31.95,35.93,-100.0,-100.0,-100.0,-100.0,-100.0,53.17789901708061,42.20233997804596,20.672461751802395,-4.818751546836762,1.8122343773114606,-32.900071674975045,-40.201794182181615,-42.64899586610152,-47.28056099405967,-49.5434109305963,-53.851115040625864,-48.62534736649249,-45.318219746701786,-41.48838878070533,-40.62643161703437,-44.8265843910377,-38.76557922409006,-34.81488618863378,-32.08519773891249,-33.70307754010437,-36.453824539137024,-33.60415302636082,-43.10942890635689,-53.954088910537145,-71.20886400464816,-77.31887968674779,-77.80375400567003,-75.7751324084823,-75.05630317800237,-75.15732276981016,-78.17959333616416,-78.96058423723028,-78.19624785975192,-76.8238327264297,-77.80499999626535,-77.58521866015336,-76.91492626961988,-78.19836495117602,-80.35479973632278,-81.20414617305309,-81.39074045058226,-81.56072435230529,-82.7472798487982,-79.68421631817199,-75.81454357112226,-75.09703387347857,-76.34174391189615,-74.60899768519168,-75.01186292759246,-76.81886810548154,-75.26048605751315,-75.78088688426229,-76.55341371267434,-77.46815234218927,-77.3330584459118,-76.37493102659546,-78.07379995281248,-75.60505037143199
JPN,Japan,35.68,139.75,105.5180816366881,133.43719207670932,151.46585479972643,167.49966553653832,185.6385340307478,159.30963699491275,170.8297372953709,199.6549557150031,236.45173444886245,259.88795141753195,243.26946821740742,234.94584741681646,275.8970140573506,300.9329182147863,242.54697478627332,205.05952978930492,210.60681571646523,238.52067830229373,319.2858362293597,260.9309928206403,202.4583907884123,240.9794142495663,227.70550461955682,269.718992606494,293.4025751168303,313.49849700421674,421.22452716262757,436.68729265754445,490.5342764820235,470.55099531891705,389.6167747214725,451.2474547507656,464.30425119464076,559.0706608140318,580.562219952892,539.0884548942936,447.9822030476636,407.6416891860935,360.09164711384335,393.60202849411394,424.6764830172438,356.9019443854221,293.9346764189205,267.93202617641,248.99017297773,217.4045740391883,167.7887218355343,133.5398099041122,137.14573399988257,176.0727791174947,186.06037889288982,177.80403071805858,184.47721357128603,128.24202863941582,109.56916698842205,112.80906457975352,138.20726430417562,123.54507213421635,116.0100919556508,120.23636680306427,136.5701478237082,111.5054955350811,92.49584508267176
KAZ,Kazakhstan,51.17,71.42,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.73795735845155,-71.62282207542061,-73.26464726253118,-74.08561066164052,-77.56916037810848,-81.37303871316419,-81.09974220722914,-79.40986233832325,-79.15964097419027,-84.76299005326203,-83.53745382543416,-80.20097505905748,-80.09933607500422,-78.49699828027558,-73.8087289977916,-68.34356735446077,-60.629015232651604,-55.8010213923997,-49.699862798562386,-52.114013934293844,-42.29899986692433,-33.71684186379733,-28.29964746678727,-22.48092369113581,-30.24096410682831,-36.01984598357078,-53.3280255208528,-46.76705267241155,-46.67756341450475,-46.52876307053579,-46.107237118700525,-45.22731995407548,-34.9692663001641
KEN,Kenya,-1.28,36.82,-55.862817105375065,-59.56671370297772,-59.192427415090364,-60.673647537205156,-62.62341128511149,-70.40554621079686,-69.88978364276215,-70.78453644010924,-70.44276589756365,-71.77994468779696,-77.16275574053797,-78.434900488536,-78.79484720992416,-80.5882205708946,-82.6790583773927,-84.74989787533312,-85.58924470217616,-83.87568415978579,-83.64522188850742,-84.51254215396528,-85.9596742559728,-86.84331159035084,-87.62254522749885,-88.51484230173564,-88.41111402015432,-88.95687940260098,-89.2758472338841,-90.31020624242913,-91.0525530684225,-91.64518028223387,-92.97684744531625,-93.61601536155314,-94.12726741133687,-95.8923730841344,-95.33856824037763,-95.13326732833642,-93.89451870370016,-93.41343503648612,-93.13617758626891,-94.19747286060098,-94.48364054873092,-94.57712312121744,-95.18587884798431,-95.41070637628903,-95.78448737217133,-95.61174193949135,-94.79623878238719,-94.5158416054063,-94.55251634820952,-92.9886108589473,-93.04292030689226,-93.73677141118357,-92.53411476097047,-92.31636075294402,-91.88465114646269,-90.88973524216696,-90.54998445925175,-90.35229893749879,-89.9699176468719,-89.26455634082721,-88.5601863120101,-89.0723809732173,-88.1205479574918
KGZ,Kyrgyzstan,42.87,74.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.44016794991437,-89.21722684992945,-90.95075318429876,-91.85673662763661,-93.6549515266708,-94.73330944231503,-94.47315372614177,-94.63801762712903,-95.10247944455325,-96.52080273178447,-96.25446935611708,-95.90442389512849,-96.13840485118551,-96.04369805215734,-96.05229662411004,-95.9998003390807,-95.95908671018344,-95.2888025274451,-94.25284527701551,-94.17753693813107,-94.40171499476743,-93.59684409780681,-93.18126851566004,-92.84312056245543,-93.02930358523179,-93.17586903102833,-93.22035432497033,-92.84609487559912,-92.89148656425957,-92.09031553025132,-92.57376629110645,-92.79022976853105,-90.63434254656599
KOR,South Korea,37.55,126.98,-31.567477108813797,-61.499337799374885,-58.26462518676293,-45.99732151955242,-58.147294763589365,-69.63754821211508,-66.16909360804625,-61.033153129918105,-53.999670878851425,-47.996910941335464,-54.35982617265069,-56.543712894000244,-59.80060532708795,-59.827824993881684,-56.61871487531314,-60.55988248001335,-51.21177320978242,-44.778493693472846,-34.59484492163255,-30.786651390983856,-46.33813339612068,-39.31652662657567,-33.23499232977613,-23.67732647621211,-15.28933285645314,-13.080812419596851,-15.331847731265958,-9.765429806400132,9.970505220949903,31.359995501448097,25.433770295756545,43.05381733102512,43.34194629519462,61.115736082078655,76.99176214560009,81.6832555911252,87.60134057655634,76.60782836175893,17.517221806960656,43.89288465478328,64.183692199005,53.528794200582134,58.01513399979713,52.55858396185411,50.31698656630334,62.86617127475943,61.77849293671716,57.21882859487227,26.97174496036775,27.94054255751654,46.816366517276116,42.990217435031816,47.37028136654583,51.68003790456592,59.33589181842478,74.92779665408848,77.13600650411425,81.90710736569108,81.75393019658476,73.84402283220324,87.4167911895849,85.54797842164639,83.4718074643286
KWT,Kuwait,29.37,47.97,-100.0,-100.0,-100.0,-100.0,-100.0,1039.826324283566,971.7893722278578,850.2799199573541,806.2966622283199,696.1494984040698,484.91516031972736,551.9943648229143,503.9320762230103,450.21366832046635,872.0364895264175,600.6896556274064,557.1791052239521,492.8142818502603,442.7057202403586,580.032539346889,499.705816484384,413.24520181657283,337.4094472711536,317.2808736748186,319.91151557413593,297.5239800247585,171.69914460471782,177.1985200772092,125.0439453507234,148.43789662293418,108.77929215700972,53.965652580678714,116.13455051446363,162.53759979938263,158.04378729880867,137.50181774198867,158.787865223018,145.43016763676934,102.32546557037618,116.32220801360734,161.12210272327704,132.62901490894808,123.56959149001763,136.86323927875546,151.5110679299427,203.4040011371971,219.71584522973285,198.49137284791675,230.6282406260308,153.33154374376937,149.44684176910403,179.2296826572387,196.78233861763238,166.54861139667668,135.5202869759028,78.44468207585417,63.50163917019962,68.42286801588754,73.95621471897189,67.10777824183322,43.55650119809367,70.67225371399483,132.45948066939283
LBN,Lebanon,33.87,35.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.80368054136098,-82.59055013402944,-85.01151838606606,-76.03865652472508,-72.48044035190809,-62.28842346998117,-57.925431570667975,-57.205373783317846,-52.50125910363702,-45.37509836509326,-41.43352106708451,-44.82913997455818,-46.48855393740753,-46.60014681305012,-48.30361960196776,-53.64739618749365,-57.85307475358628,-61.135317527955216,-65.28375508874363,-66.30596631994604,-64.5693522355108,-52.21713439186443,-51.047449335807606,-54.910417342504466,-50.79674953007951,-53.930365006072535,-58.24793761079259,-52.50384636409196,-50.56055899591766,-50.03485673995414,-49.866162122459386,-51.36322202933184,-66.91413863902086,-78.16149926189458,-100.0
LKA,Sri Lanka,6.92,79.83,-37.694278456941106,-40.87237106351828,-45.082757086839806,-56.45826415889545,-58.84139755247896,-57.02003927377216,-60.71478505579238,-61.14437644563068,-64.75154944882003,-65.35406078324687,-69.70993153708875,-72.98518947188944,-75.47786085161454,-78.44287438538723,-79.48562286816974,-82.27538915780602,-84.89906322431949,-84.83903240595603,-91.17847842937982,-91.10628532551753,-91.57511634832474,-90.63904922115962,-89.65010360288541,-88.54469191074293,-86.6349588465054,-86.991883911539,-88.27681386984204,-89.74868509308153,-90.36544583563467,-90.71345461718434,-91.13993534779293,-90.31996789527837,-90.28931010853704,-89.48268349402755,-88.91307973375866,-89.63522007591745,-89.38315309936635,-88.34773413256214,-87.9244914600463,-88.6939908497004,-88.34963422674642,-88.94562297922184,-89.61415384866446,-89.82960795689667,-90.33973118916978,-89.58697369979308,-89.41100811081728,-89.48337123483797,-88.06412323837006,-86.27441982211776,-81.95290371881435,-81.49472675324809,-80.59760108402155,-79.66497301947221,-78.83566781284789,-75.71032307057824,-75.14912338756537,-74.73968114220978,-76.30433935387569,-77.75243214850761,-77.23918716411859,-78.89846913315765,-81.01834118880167
