discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,game_year,WB_country_code,WB_country_name,game_city,game_name,bronze,gold,silver,sum_medals
Athletics,atlanta-1996,decathlon men,Men,gold,Athlete,https://olympics.com/en/athletes/dan-o-brien,Dan O'BRIEN,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,decathlon men,Men,silver,Athlete,https://olympics.com/en/athletes/frank-busemann,Frank BUSEMANN,1996,DEU,Germany,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,decathlon men,Men,bronze,Athlete,https://olympics.com/en/athletes/dvorak,Tomas DVORAK,1996,CZE,Czech Republic,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,10000m men,Men,gold,Athlete,https://olympics.com/en/athletes/haile-gebrselassie,Haile GEBRSELASSIE,1996,ETH,Ethiopia,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,10000m men,Men,silver,Athlete,https://olympics.com/en/athletes/paul-tergat,Paul TERGAT,1996,KEN,Kenya,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,10000m men,Men,bronze,Athlete,https://olympics.com/en/athletes/salah-hissou,Salah HISSOU,1996,MAR,Morocco,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,800m men,Men,gold,Athlete,https://olympics.com/en/athletes/vebjorn-rodal,Vebjorn RODAL,1996,NOR,Norway,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,800m men,Men,silver,Athlete,https://olympics.com/en/athletes/hezekiel-sepeng,Hezekiel SEPENG,1996,ZAF,South Africa,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,800m men,Men,bronze,Athlete,https://olympics.com/en/athletes/fred-onyancha,Fred ONYANCHA,1996,KEN,Kenya,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,1500m men,Men,gold,Athlete,https://olympics.com/en/athletes/nourredine-morceli,Nourredine MORCELI,1996,DZA,Algeria,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,1500m men,Men,silver,Athlete,https://olympics.com/en/athletes/fermin-cacho-ruiz,Fermin CACHO RUIZ,1996,ESP,Spain,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,1500m men,Men,bronze,Athlete,https://olympics.com/en/athletes/stephen-kipkorir,Stephen KIPKORIR,1996,KEN,Kenya,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,5000m women,Women,gold,Athlete,https://olympics.com/en/athletes/junxia-wang,Junxia WANG,1996,CHN,China,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,5000m women,Women,silver,Athlete,https://olympics.com/en/athletes/pauline-konga,Pauline KONGA,1996,KEN,Kenya,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,5000m women,Women,bronze,Athlete,https://olympics.com/en/athletes/roberta-brunet,Roberta BRUNET,1996,ITA,Italy,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,100m men,Men,gold,Athlete,https://olympics.com/en/athletes/donovan-bailey,Donovan BAILEY,1996,CAN,Canada,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,100m men,Men,silver,Athlete,https://olympics.com/en/athletes/frankie-fredericks,Frank FREDERICKS,1996,NAM,Namibia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,100m men,Men,bronze,Athlete,https://olympics.com/en/athletes/ato-boldon,Ato BOLDON,1996,TTO,Trinidad and Tobago,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,110m hurdles men,Men,gold,Athlete,https://olympics.com/en/athletes/allen-johnson,Allen JOHNSON,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,110m hurdles men,Men,silver,Athlete,https://olympics.com/en/athletes/mark-crear,Mark CREAR,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,110m hurdles men,Men,bronze,Athlete,https://olympics.com/en/athletes/florian-schwarthoff,Florian SCHWARTHOFF,1996,DEU,Germany,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,400m hurdles men,Men,gold,Athlete,https://olympics.com/en/athletes/derrick-adkins,Derrick ADKINS,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,400m hurdles men,Men,silver,Athlete,https://olympics.com/en/athletes/samuel-matete-1,Samuel MATETE,1996,ZMB,Zambia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,400m hurdles men,Men,bronze,Athlete,https://olympics.com/en/athletes/calvin-davis,Calvin DAVIS,1996,USA,United States,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,1500m women,Women,gold,Athlete,https://olympics.com/en/athletes/svetlana-masterkova,Svetlana MASTERKOVA,1996,RUS,Russia,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,1500m women,Women,silver,Athlete,https://olympics.com/en/athletes/gabriela-szabo,Gabriela SZABO,1996,ROU,Romania,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,1500m women,Women,bronze,Athlete,https://olympics.com/en/athletes/theresia-kiesl,Theresia KIESL,1996,AUT,Austria,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,4x100m relay women,Women,gold,GameTeam,,,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,4x100m relay women,Women,silver,GameTeam,,,1996,BHS,Bahamas,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,4x100m relay women,Women,bronze,GameTeam,,,1996,JAM,Jamaica,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,discus throw men,Men,gold,Athlete,https://olympics.com/en/athletes/lars-riedel,Lars RIEDEL,1996,DEU,Germany,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,discus throw men,Men,silver,Athlete,https://olympics.com/en/athletes/vladimir-dubrovshchik,Vladimir DUBROVSHCHIK,1996,BLR,Belarus,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,discus throw men,Men,bronze,Athlete,https://olympics.com/en/athletes/vasiliy-kaptyukh,Vasiliy KAPTYUKH,1996,BLR,Belarus,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,400m hurdles women,Women,gold,Athlete,https://olympics.com/en/athletes/deon-marie-hemmings,Deon Marie HEMMINGS,1996,JAM,Jamaica,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,400m hurdles women,Women,silver,Athlete,https://olympics.com/en/athletes/kim-batten,Kim BATTEN,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,400m hurdles women,Women,bronze,Athlete,https://olympics.com/en/athletes/tonja-buford-bailey,Tonja BUFORD-BAILEY,1996,USA,United States,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,200m women,Women,gold,Athlete,https://olympics.com/en/athletes/marie-jose-perec,Marie-Jose PEREC,1996,FRA,France,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,200m women,Women,silver,Athlete,https://olympics.com/en/athletes/merlene-ottey-page,Merlene OTTEY-PAGE,1996,JAM,Jamaica,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,200m women,Women,bronze,Athlete,https://olympics.com/en/athletes/mary-onyali-omagbemi,Mary ONYALI-OMAGBEMI,1996,NGA,Nigeria,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,heptathlon women,Women,gold,Athlete,https://olympics.com/en/athletes/ghada-shouaa,Ghada SHOUAA,1996,SYR,Syria,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,heptathlon women,Women,silver,Athlete,https://olympics.com/en/athletes/natalya-sazanovich,Natalya SAZANOVICH,1996,BLR,Belarus,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,heptathlon women,Women,bronze,Athlete,https://olympics.com/en/athletes/denise-lewis,Denise LEWIS,1996,GBR,Great Britain,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,100m women,Women,gold,Athlete,https://olympics.com/en/athletes/yolanda-gail-devers-roberts,Yolanda Gail DEVERS-ROBERTS,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,100m women,Women,silver,Athlete,https://olympics.com/en/athletes/merlene-ottey-page,Merlene OTTEY-PAGE,1996,JAM,Jamaica,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,100m women,Women,bronze,Athlete,https://olympics.com/en/athletes/gwen-torrence,Gwen TORRENCE,1996,USA,United States,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,100m hurdles women,Women,gold,Athlete,https://olympics.com/en/athletes/ludmila-engquist,Ludmila ENGQUIST,1996,SWE,Sweden,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,100m hurdles women,Women,silver,Athlete,https://olympics.com/en/athletes/brigitta-bukovec,Brigitta BUKOVEC,1996,SVN,Slovenia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,100m hurdles women,Women,bronze,Athlete,https://olympics.com/en/athletes/patricia-girard,Patricia GIRARD,1996,FRA,France,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,high jump men,Men,gold,Athlete,https://olympics.com/en/athletes/charles-austin,Charles AUSTIN,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,high jump men,Men,silver,Athlete,https://olympics.com/en/athletes/artur-partyka,Artur PARTYKA,1996,POL,Poland,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,high jump men,Men,bronze,Athlete,https://olympics.com/en/athletes/stephen-james-smith,Stephen James SMITH,1996,GBR,Great Britain,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,3000m steeplechase men,Men,gold,Athlete,https://olympics.com/en/athletes/joseph-keter,Joseph KETER,1996,KEN,Kenya,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,3000m steeplechase men,Men,silver,Athlete,https://olympics.com/en/athletes/moses-kiptanui,Moses KIPTANUI,1996,KEN,Kenya,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,3000m steeplechase men,Men,bronze,Athlete,https://olympics.com/en/athletes/alessandro-lambruschini,Alessandro LAMBRUSCHINI,1996,ITA,Italy,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,4x400m relay women,Women,gold,GameTeam,,,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,4x400m relay women,Women,silver,GameTeam,,,1996,NGA,Nigeria,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,4x400m relay women,Women,bronze,GameTeam,,,1996,DEU,Germany,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,800m women,Women,gold,Athlete,https://olympics.com/en/athletes/svetlana-masterkova,Svetlana MASTERKOVA,1996,RUS,Russia,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,800m women,Women,silver,Athlete,https://olympics.com/en/athletes/ana-fidelia-quirot,Ana Fidelia QUIROT,1996,CUB,Cuba,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,800m women,Women,bronze,Athlete,https://olympics.com/en/athletes/maria-mutola,Maria MUTOLA,1996,MOZ,Mozambique,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,triple jump men,Men,gold,Athlete,https://olympics.com/en/athletes/kenny-harrison,Kenny HARRISON,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,triple jump men,Men,silver,Athlete,https://olympics.com/en/athletes/jonathan-david-edwards,Jonathan David EDWARDS,1996,GBR,Great Britain,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,triple jump men,Men,bronze,Athlete,https://olympics.com/en/athletes/yoelbi-quesada,Yoelbi QUESADA,1996,CUB,Cuba,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,high jump women,Women,gold,Athlete,https://olympics.com/en/athletes/stefka-kostadinova,Stefka KOSTADINOVA,1996,BGR,Bulgaria,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,high jump women,Women,silver,Athlete,https://olympics.com/en/athletes/niki-bakogianni,Niki BAKOGIANNI,1996,GRC,Greece,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,high jump women,Women,bronze,Athlete,https://olympics.com/en/athletes/inha-babakova,Inha BABAKOVA,1996,UKR,Ukraine,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,marathon men,Men,gold,Athlete,https://olympics.com/en/athletes/josia-thugwane,Josia THUGWANE,1996,ZAF,South Africa,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,marathon men,Men,silver,Athlete,https://olympics.com/en/athletes/bong-ju-lee-1,Bong-Ju LEE,1996,KOR,South Korea,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,marathon men,Men,bronze,Athlete,https://olympics.com/en/athletes/erick-wainaina,Erick WAINAINA,1996,KEN,Kenya,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,long jump women,Women,gold,Athlete,https://olympics.com/en/athletes/chioma-ajunwa,Chioma AJUNWA,1996,NGA,Nigeria,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,long jump women,Women,silver,Athlete,https://olympics.com/en/athletes/fiona-may,Fiona MAY,1996,ITA,Italy,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,long jump women,Women,bronze,Athlete,https://olympics.com/en/athletes/jackie-joyner-kersee,Jackie JOYNER-KERSEE,1996,USA,United States,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,20km walk men,Men,gold,Athlete,https://olympics.com/en/athletes/jefferson-perez,Jefferson PEREZ,1996,ECU,Ecuador,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,20km walk men,Men,silver,Athlete,https://olympics.com/en/athletes/ilya-markov,Ilya MARKOV,1996,RUS,Russia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,20km walk men,Men,bronze,Athlete,https://olympics.com/en/athletes/bernardo-segura,Bernardo SEGURA,1996,MEX,Mexico,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,marathon women,Women,gold,Athlete,https://olympics.com/en/athletes/fatuma-roba,Fatuma ROBA,1996,ETH,Ethiopia,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,marathon women,Women,silver,Athlete,https://olympics.com/en/athletes/valentina-yegorova,Valentina YEGOROVA,1996,RUS,Russia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,marathon women,Women,bronze,Athlete,https://olympics.com/en/athletes/yuko-arimori,Yuko ARIMORI,1996,JPN,Japan,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,shot put women,Women,gold,Athlete,https://olympics.com/en/athletes/astrid-kumbernuss,Astrid KUMBERNUSS,1996,DEU,Germany,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,shot put women,Women,silver,Athlete,https://olympics.com/en/athletes/xinmei-sui,Xinmei SUI,1996,CHN,China,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,shot put women,Women,bronze,Athlete,https://olympics.com/en/athletes/irina-khudoroshkina,Irina KHUDOROSHKINA,1996,RUS,Russia,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,shot put men,Men,gold,Athlete,https://olympics.com/en/athletes/eric-randolph-barnes,Eric Randolph BARNES,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,shot put men,Men,silver,Athlete,https://olympics.com/en/athletes/john-godina,John GODINA,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,shot put men,Men,bronze,Athlete,https://olympics.com/en/athletes/oleksandr-bagach,Oleksandr BAGACH,1996,UKR,Ukraine,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,400m men,Men,gold,Athlete,https://olympics.com/en/athletes/michael-johnson,Michael JOHNSON,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,400m men,Men,silver,Athlete,https://olympics.com/en/athletes/roger-black,Roger BLACK,1996,GBR,Great Britain,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,400m men,Men,bronze,Athlete,https://olympics.com/en/athletes/davis-kamoga,Davis KAMOGA,1996,UGA,Uganda,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,4x100m relay men,Men,gold,GameTeam,,,1996,CAN,Canada,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,4x100m relay men,Men,silver,GameTeam,,,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,4x100m relay men,Men,bronze,GameTeam,,,1996,BRA,Brazil,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,200m men,Men,gold,Athlete,https://olympics.com/en/athletes/michael-johnson,Michael JOHNSON,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,200m men,Men,silver,Athlete,https://olympics.com/en/athletes/frankie-fredericks,Frank FREDERICKS,1996,NAM,Namibia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,200m men,Men,bronze,Athlete,https://olympics.com/en/athletes/ato-boldon,Ato BOLDON,1996,TTO,Trinidad and Tobago,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,javelin throw women,Women,gold,Athlete,https://olympics.com/en/athletes/heli-orvokki-rantanen,Heli Orvokki RANTANEN,1996,FIN,Finland,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,javelin throw women,Women,silver,Athlete,https://olympics.com/en/athletes/louise-mcpaul,Louise MCPAUL,1996,AUS,Australia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,javelin throw women,Women,bronze,Athlete,https://olympics.com/en/athletes/trine-hattestad,Trine HATTESTAD,1996,NOR,Norway,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,hammer throw men,Men,gold,Athlete,https://olympics.com/en/athletes/balazs-kiss-1,Balazs KISS,1996,HUN,Hungary,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,hammer throw men,Men,silver,Athlete,https://olympics.com/en/athletes/lance-earl-deal,Lance Earl DEAL,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,hammer throw men,Men,bronze,Athlete,https://olympics.com/en/athletes/oleksandr-krykun-1,Oleksandr KRYKUN,1996,UKR,Ukraine,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,long jump men,Men,gold,Athlete,https://olympics.com/en/athletes/carl-lewis,Carl LEWIS,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,long jump men,Men,silver,Athlete,https://olympics.com/en/athletes/james-beckford,James BECKFORD,1996,JAM,Jamaica,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,long jump men,Men,bronze,Athlete,https://olympics.com/en/athletes/joe-greene,Joe GREENE,1996,USA,United States,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,4x400m relay men,Men,gold,GameTeam,,,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,4x400m relay men,Men,silver,GameTeam,,,1996,GBR,Great Britain,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,4x400m relay men,Men,bronze,GameTeam,,,1996,JAM,Jamaica,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,400m women,Women,gold,Athlete,https://olympics.com/en/athletes/marie-jose-perec,Marie-Jose PEREC,1996,FRA,France,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,400m women,Women,silver,Athlete,https://olympics.com/en/athletes/cathy-freeman,Cathy FREEMAN,1996,AUS,Australia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,400m women,Women,bronze,Athlete,https://olympics.com/en/athletes/falilat-ogunkoya,Falilat OGUNKOYA,1996,NGA,Nigeria,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,5000m men,Men,gold,Athlete,https://olympics.com/en/athletes/venuste-niyongabo,Venuste NIYONGABO,1996,BDI,Burundi,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,5000m men,Men,silver,Athlete,https://olympics.com/en/athletes/paul-bitok,Paul BITOK,1996,KEN,Kenya,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,5000m men,Men,bronze,Athlete,https://olympics.com/en/athletes/khalid-boulami,Khalid BOULAMI,1996,MAR,Morocco,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,50km walk men,Men,gold,Athlete,https://olympics.com/en/athletes/robert-korzeniowski,Robert KORZENIOWSKI,1996,POL,Poland,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,50km walk men,Men,silver,Athlete,https://olympics.com/en/athletes/mikhail-shchennikov,Mikhail SHCHENNIKOV,1996,RUS,Russia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,50km walk men,Men,bronze,Athlete,https://olympics.com/en/athletes/valentin-massana,Valentin MASSANA,1996,ESP,Spain,Atlanta,Atlanta 1996,1,0,0,1
Athletics,atlanta-1996,triple jump women,Women,gold,Athlete,https://olympics.com/en/athletes/inessa-kravets,Inessa KRAVETS,1996,UKR,Ukraine,Atlanta,Atlanta 1996,0,1,0,1
Athletics,atlanta-1996,triple jump women,Women,silver,Athlete,https://olympics.com/en/athletes/inna-lasovskaya,Inna LASOVSKAYA,1996,RUS,Russia,Atlanta,Atlanta 1996,0,0,1,1
Athletics,atlanta-1996,triple jump women,Women,bronze,Athlete,https://olympics.com/en/athletes/sarka-kasparkova,Sarka KASPARKOVA,1996,CZE,Czech Republic,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,4x100m medley relay women,Women,gold,GameTeam,,,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,4x100m medley relay women,Women,silver,GameTeam,,,1996,AUS,Australia,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,4x100m medley relay women,Women,bronze,GameTeam,,,1996,CHN,China,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,100m backstroke men,Men,gold,Athlete,https://olympics.com/en/athletes/jeff-norman-rouse,Jeff Norman ROUSE,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,100m backstroke men,Men,silver,Athlete,https://olympics.com/en/athletes/rodolfo-falcon-cabrera,Rodolfo FALCON CABRERA,1996,CUB,Cuba,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,100m backstroke men,Men,bronze,Athlete,https://olympics.com/en/athletes/neisser-bent,Neisser BENT,1996,CUB,Cuba,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,400m individual medley women,Women,gold,Athlete,https://olympics.com/en/athletes/michelle-marie-smith,Michelle Marie SMITH,1996,IRL,Ireland,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,400m individual medley women,Women,silver,Athlete,https://olympics.com/en/athletes/allison-wagner,Allison WAGNER,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,400m individual medley women,Women,bronze,Athlete,https://olympics.com/en/athletes/krisztina-egerszegi,Krisztina EGERSZEGI,1996,HUN,Hungary,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,200m backstroke men,Men,gold,Athlete,https://olympics.com/en/athletes/brad-bridgewater,Brad BRIDGEWATER,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,200m backstroke men,Men,silver,Athlete,https://olympics.com/en/athletes/tripp-schwenk,Tripp SCHWENK,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,200m backstroke men,Men,bronze,Athlete,https://olympics.com/en/athletes/emanuele-merisi,Emanuele MERISI,1996,ITA,Italy,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,4x200m freestyle relay women,Women,gold,GameTeam,,,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,4x200m freestyle relay women,Women,silver,GameTeam,,,1996,DEU,Germany,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,4x200m freestyle relay women,Women,bronze,GameTeam,,,1996,AUS,Australia,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,200m freestyle men,Men,gold,Athlete,https://olympics.com/en/athletes/danyon-joseph-loader,Danyon Joseph LOADER,1996,NZL,New Zealand,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,200m freestyle men,Men,silver,Athlete,https://olympics.com/en/athletes/gustavo-borges,Gustavo BORGES,1996,BRA,Brazil,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,200m freestyle men,Men,bronze,Athlete,https://olympics.com/en/athletes/daniel-kowalski,Daniel KOWALSKI,1996,AUS,Australia,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,400m individual medley men,Men,gold,Athlete,https://olympics.com/en/athletes/tom-dolan,Tom DOLAN,1996,USA,United States,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,400m individual medley men,Men,silver,Athlete,https://olympics.com/en/athletes/eric-namesnik,Eric NAMESNIK,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,400m individual medley men,Men,bronze,Athlete,https://olympics.com/en/athletes/curtis-allen-myden,Curtis Allen MYDEN,1996,CAN,Canada,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,200m individual medley men,Men,gold,Athlete,https://olympics.com/en/athletes/attila-czene,Attila CZENE,1996,HUN,Hungary,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,200m individual medley men,Men,silver,Athlete,https://olympics.com/en/athletes/jani-sievinen,Jani SIEVINEN,1996,FIN,Finland,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,200m individual medley men,Men,bronze,Athlete,https://olympics.com/en/athletes/curtis-allen-myden,Curtis Allen MYDEN,1996,CAN,Canada,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,100m freestyle men,Men,gold,Athlete,https://olympics.com/en/athletes/alexander-popov-1,Alexander POPOV,1996,RUS,Russia,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,100m freestyle men,Men,silver,Athlete,,"Gary Hall, Jr.",1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
Swimming,atlanta-1996,100m freestyle men,Men,bronze,Athlete,https://olympics.com/en/athletes/gustavo-borges,Gustavo BORGES,1996,BRA,Brazil,Atlanta,Atlanta 1996,1,0,0,1
Swimming,atlanta-1996,200m breaststroke women,Women,gold,Athlete,https://olympics.com/en/athletes/penelope-heyns,Penelope HEYNS,1996,ZAF,South Africa,Atlanta,Atlanta 1996,0,1,0,1
Swimming,atlanta-1996,200m breaststroke women,Women,silver,Athlete,https://olympics.com/en/athletes/amanda-beard,Amanda BEARD,1996,USA,United States,Atlanta,Atlanta 1996,0,0,1,1
