WB_country_name,WB_country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Corea, República Popular Democrática de",PRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,PRT,3193200404.37,3417516639.38,3668222357.66,3905734459.73,4235608177.67,4687464054.83,5135387845.97,5740241165.63,6354262628.34,6969025825.63,8108235704.32,9201604240.28,11239117865.09,15090564186.43,17512391475.93,19347607843.14,20332831564.99,21439523310.63,23487614051.09,26622819672.13,32896519823.79,31977276872.96,30527754793.14,27239650741.95,25217969049.58,27115807742.09,38745901353.71,48182925857.41,56347250696.38,60594092182.33,78713860216.57,89233599278.48,107592098307.1,95009751901.26,99688641304.35,118122007430.01,122630089680.27,117016535162.95,123946327916.3,127470385557.18,118605192877.39,121604107165.0,134795565549.42,165226175536.79,189382122532.17,197253876704.92,208756449275.85,240496147317.38,263416394624.08,244667762835.54,238113003233.28,245117990242.25,216224240577.96,226433858005.71,229901964221.88,199394066525.44,206426152308.93,221357874718.93,242313116577.97,239986922638.9,229031860520.78,255534839405.9,255196660987.43
Paraguay,PRY,0.0,0.0,0.0,0.0,0.0,443587301.59,465888888.89,492674603.17,517650793.65,556293650.79,594611111.11,664571428.57,769039682.54,995531746.03,1333475396.83,1511420634.92,1698960317.46,2092158730.16,2559857142.86,3416777777.78,4448087301.59,5624515873.02,5419411764.71,5673248726.16,4502462807.14,3282449235.76,3723993942.79,3971044723.8,4255683528.33,4757732199.96,5812114523.01,6984367762.9,7157424031.06,7249533620.31,7870982004.82,9062131475.02,9788391780.52,9965225678.05,9260481572.42,8837070235.52,8855705139.56,8495806432.18,7196260656.85,7691367471.18,9624440836.29,10737500188.11,13429430050.26,17856393235.43,24615267663.55,22355151161.99,27260886405.23,33756238766.5,33271921136.32,38501122141.42,40377929295.64,36211447840.1,36089700222.95,38997129473.56,40225448340.63,37925338329.15,35432178068.18,39950899938.75,41722295229.23
Qatar,QAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301791301.79,387703105.52,510262500.18,793885559.97,2401403227.44,2512773165.81,3284273986.72,3617564637.89,4052000412.7,5632962996.83,7829165261.81,8661263763.74,7596703214.29,6467582307.69,6704395824.18,6153296456.04,5053021950.55,5446428681.32,6038187032.97,6487912087.91,7360439423.08,6883516483.52,7646153983.52,7156593653.85,7374450769.23,8137911978.02,9059340384.62,11297802115.38,10255495027.47,12393131868.13,17759890109.89,17538461538.46,19363736263.74,23533791208.79,31734065934.07,44530494505.49,60882142857.14,79712087912.09,115270054945.06,97798351648.35,125122306346.15,167775268626.37,186833502362.64,198727642967.03,206224598571.43,161739955576.92,151732181868.13,161099122225.28,183334953818.68,176371267689.08,144411363345.27,179732009554.85,236258302839.65
Rumania,ROU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38067567567.57,40424528301.89,41450777202.07,38247882300.49,28850634899.86,25121666666.67,26361160449.97,30072805104.25,37430162102.61,36937074278.3,35575214078.24,41696091973.71,35953156753.74,37253739511.13,40395116581.48,46065502702.58,57806384143.17,74973656851.81,98454380120.08,122023735992.71,174588782938.58,214317202478.27,174102268534.84,170029359010.67,192613579705.89,179132893143.42,189789258566.24,199713780259.32,177883883008.75,185287630540.43,210147163769.85,243316029944.06,251017797625.02,251362514349.7,285810244501.93,300691354864.86
Federación de Rusia,RUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554828660436.14,506631299734.75,517014446227.93,517962962962.96,460290556900.73,435083713850.84,395077301248.46,395537185734.85,391724890744.5,404928954191.88,270955486862.44,195907128350.93,259710142196.94,306602070620.5,345470494417.86,430347420184.89,591016690732.39,764015973481.11,989932071352.54,1299703478481.65,1660848058303.11,1222645900055.7,1524916715223.95,2045922753398.04,2208293553878.42,2292470078346.22,2059241589895.01,1363482182197.71,1276786350881.14,1574199360089.0,1657328773461.31,1693115002708.32,1493075894362.14,1836892075547.52,2240422427458.58
Arabia Saudita,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4187777711.11,4485777644.44,5377268848.53,7184816838.17,9664177516.69,14947535415.95,45412971909.38,46773144158.2,64005623870.32,74189100114.32,80266629495.76,111858494946.85,164539580965.98,184291452896.79,153240288166.75,129171602025.15,119624918956.21,103897892810.98,86962013010.56,85695941760.05,88256162068.97,95344352823.7,117630261604.89,132223257865.58,137087867284.34,132967891655.21,135174876355.66,143343025756.3,158662377388.99,165963594803.64,146775428759.28,161717040000.0,189514910222.67,184137517724.86,189605920240.52,215807655244.42,258742263029.01,328459700124.06,376900135720.73,415964583059.21,519796738631.13,429097899279.01,528207298529.87,676634577273.05,741849984943.26,753864543430.25,766605946720.43,669484381328.89,665999879694.19,714994694991.65,846583791842.63,838564705295.14,734271183944.99,874156115900.13,1108571517285.38
Sudán,SDN,1127011494.25,1223563218.39,1329022988.51,1352011494.25,1389080459.77,1447701149.43,1485344827.59,1608333333.33,1678735632.18,1848563218.39,2101436781.61,2289655172.41,2484482758.62,3079022988.51,3961206896.55,4825862068.97,6016666666.67,7503448275.86,8138461538.46,8421678321.68,8951800000.0,10751162790.7,8735294117.65,8230153846.15,10447615384.62,8075347222.22,10092200000.0,12093333333.33,14372555555.56,21408111111.11,33641222222.22,44168918918.92,7031909434.27,8881005435.81,12793794737.04,13830363899.92,9018300724.66,11681175864.34,11250221536.75,10682028339.69,12257299147.29,15716361792.19,18137128388.36,21355298459.6,26646007250.73,35182711987.97,45263831634.15,59440139774.81,64833083257.14,58315355287.11,74151154444.43,78402830324.53,63196242385.16,66027141578.06,76818769321.3,84984666745.11,102943509633.57,129718581297.43,32333780383.29,32338079165.29,27034593750.0,34229513773.97,51662241775.06
Senegal,SEN,1003692370.47,1058975256.97,1085475790.59,1122139861.68,1188930645.34,1210058228.17,1246908185.96,1246480765.98,1309384861.92,1245234931.43,1297407654.93,1339549032.84,1620857103.53,1863398590.46,2099325228.96,2830388404.9,2869777884.45,2938046462.71,3280354920.85,4084877822.92,4510108290.7,4095892780.58,4013951442.67,3569356124.93,3485165431.71,3818944917.57,5392093445.51,6487353102.81,6418419388.63,6366039372.54,7390967360.42,7255210469.52,7769817839.96,7367986241.22,5034588195.56,6326342633.4,6559712165.97,6041478725.9,6505607909.05,6592834932.81,6013185003.98,6507824829.26,7006402319.76,8768721563.18,10076816666.62,11009033437.94,11697918243.0,13994218412.96,16853989627.55,16145867494.94,16121315909.08,17814283639.31,17660870411.52,18918667724.88,19797253440.27,17774766696.18,19040312333.19,20996562943.6,23116701556.14,23403995992.14,24530513037.75,27569136729.9,27684264748.23
Singapur,SGP,704751700.3,764629788.12,826239211.82,917608012.49,894153311.42,974644096.14,1096425608.09,1238035815.79,1425706091.04,1659893767.84,1920574150.18,2263785443.62,2721440980.76,3696213333.33,5221534955.64,5633673929.99,6327077974.11,6618585073.66,7517176354.84,9296921723.83,11896256782.86,14175228843.64,16084252378.47,17784112149.53,19749361097.97,19156532745.77,18586746057.0,20919215578.21,25371462488.13,30465364738.62,36144336768.7,45466164978.29,52131320032.88,60603815716.27,73688724431.14,87812540788.43,96293086513.09,100123787215.3,85728207781.78,86286849754.89,96076539925.74,89793790669.65,92538372869.69,97646401095.64,115033593101.05,127807848728.4,148627286361.35,180941701357.97,193617323539.2,194150283771.57,239807980591.24,279356499090.46,295092888076.59,307576360584.99,314863580758.46,307998545269.4,319030057631.09,343272878686.39,376869492498.01,376837580397.58,348392090695.22,423797100521.56,466788426791.97
San Marino,SMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109098657.58,1005159388.24,1077413479.05,1168269230.77,1464326160.82,1723750000.0,1785847531.4,1908167105.76,2185874623.6,2393437820.42,2056126701.86,1881191949.99,1813717694.56,1604701051.17,1678741201.57,1673910988.24,1419400403.83,1468342430.74,1528621195.48,1655354303.87,1616188702.34,1541247883.99,1855382833.12,0.0
Serbia,SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16832598870.06,21818007448.79,25676487999.59,19457979423.38,19388663551.0,6875845986.52,12960546471.38,17120906918.35,22482365321.77,26141968161.09,27683225959.25,32482070360.32,43170990616.47,52194221468.5,45162894380.93,41819468691.83,49258136128.97,43309252921.06,48394239474.68,47062202418.89,39655949731.38,40692661657.28,44179075778.93,50640662859.5,51514242938.67,53356484591.44,63101069561.22,63563401043.5
Suriname,SUR,99650000.0,107700000.0,116150000.0,125950000.0,134400000.0,154150000.0,190350000.0,220700000.0,241350000.0,259650000.0,274900000.0,301000000.0,311950000.0,339450000.0,409850000.0,465500000.0,505500000.0,641500000.0,735500000.0,782500000.0,795000000.0,889000000.0,915000000.0,883500000.0,864000000.0,873000000.0,891000000.0,980000000.0,1161000000.0,542600000.0,388400000.0,448100000.0,404600000.0,428764705.88,605492537.31,691590497.74,861372806.21,926422500.0,1110850000.0,886290697.67,947671969.7,834279357.8,1093574468.09,1274190311.42,1484092538.41,1793410397.39,2626380435.18,2936612021.86,3532969034.61,3875409836.07,4368370997.92,4422276621.79,4980000000.0,5145757575.76,5240606060.61,5126237646.22,3317421648.1,3591679431.0,3996198866.57,4016040575.09,2911807496.2,3081401725.89,3620987993.33
República Eslovaca,SVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12747380650.08,14272201755.47,15495514296.8,16520676973.53,20162936291.38,25840146405.23,27925036755.39,27706028095.62,29856000671.22,30463670123.59,29242558796.55,30778781606.96,35297794385.69,46919965224.15,57437444469.09,62808723476.72,70767338922.44,86563986799.25,100879902984.98,89399303222.16,91162836320.35,99922685424.88,94623731085.61,98935222174.86,101437045019.9,88900883130.84,89952699524.89,95649966260.98,106137924015.59,105711680180.57,106731482855.5,118576482542.58,115461711688.97
Eslovenia,SVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21352224019.41,21507232648.73,20763101740.7,22146231967.69,22711384311.14,20289627636.68,20876309970.39,23489890274.31,29634713641.1,34414784504.24,36206395970.65,39481045038.26,48067401207.4,55779427739.66,50567734885.96,48208240226.45,51583869785.18,46577793184.0,48415657264.88,49997186439.09,43107506024.33,44766722790.58,48589100043.1,54177882425.84,54386654313.97,53734526854.23,61832201543.83,60063475466.34
Suecia,SWE,15822585033.58,17212686614.57,18667251380.07,20204870629.74,22532416750.01,24795499685.78,26971486546.28,29275995674.69,31066819929.29,33738102482.16,38092452060.62,41566412922.61,48954145808.84,59404966684.22,66013338964.73,82885397620.54,89362071672.9,94468740851.48,104442351222.75,123386410160.72,142092068280.69,129686938223.33,114380557730.88,105014356666.8,109201362581.3,114123537581.79,150498057723.62,183009638350.89,206986674500.59,217948315624.56,261846194498.89,274229034311.7,284321115594.63,212953336588.12,229033566614.83,267305875261.1,291743811512.08,268146144677.73,270809066780.71,274072182416.73,262835454366.86,242395852494.41,266849061835.66,334337212322.08,385118044877.47,392218088878.78,423093437423.76,491252589217.02,517706149201.2,436537014293.55,495812558843.31,574094112972.73,552483727282.8,586841821796.89,581964017237.1,505103781349.76,515654671469.55,541018749769.1,555455371487.09,533879529188.45,547054174235.88,639714956069.47,591718144602.14
República Árabe Siria,SYR,857704413.41,945244972.07,1110565880.76,1200447408.38,1339494267.02,1329842434.55,1321204502.62,1443717801.05,1562303429.32,1796596910.99,1780104712.04,2097643979.06,2415706806.28,2579219250.64,4244669785.05,5566756756.76,6417632253.19,6882292993.63,8251974522.29,9929681528.66,13062420382.17,16758471337.58,17525605095.54,18672866242.04,19195414012.74,21203821656.05,25460636942.68,32538089171.97,16574342984.41,18609532293.99,23904498886.41,27756258351.89,33107349665.92,36860133630.29,45086948775.06,50866369710.47,61546280623.61,66420400890.87,70418173719.38,72970334075.72,80590022271.71,86771314031.18,90558485523.39,95693808463.25,112863340757.24,134203830734.97,153799910913.14,180030111358.58,218089977728.29,224561692650.33,252518218262.81,67539428159.45,43190318032.56,21361254634.93,21502061466.07,16468399173.0,12598742889.27,16369724424.26,21496337948.92,22600896342.94,11156757922.04,8969512933.39,0.0
Togo,TGO,121128072.62,126396468.68,132237468.08,143255813.16,166104078.48,187300310.38,216136231.36,231706439.67,241956916.52,267732473.16,253976592.17,286537569.74,335677600.93,406479937.16,560437817.1,617321669.39,619375149.73,777435061.61,824263987.65,891775722.17,1136409056.24,962347167.44,821652036.24,765746518.28,718149015.49,762359785.49,1060911723.01,1249099287.96,1378847399.45,1352949666.99,1628427587.19,1602299811.81,1692959103.78,1233496937.81,982624331.59,1309382817.13,1465448204.4,1498950971.0,1587346018.24,1576672666.13,1491891156.27,1482437766.23,1706698033.02,2115836258.26,2259992505.15,2281483015.57,2351584495.88,3759962853.26,4578847112.71,4721888275.27,4746386893.23,5422439152.11,5413541649.15,6021729629.82,6393314707.85,5755457836.02,6071167584.2,6387424239.88,7029215766.46,6992654019.29,7486031561.87,8443112143.24,8341225241.46
Tailandia,THA,2760750860.62,3034037810.97,3308912796.93,3540403456.55,3889129942.31,4388937649.04,5279230817.31,5638461442.31,6081009427.88,6695336567.31,7086538437.5,7375000024.04,8177873151.04,10838587357.75,13702998512.45,14882770593.98,16985208648.21,19779312261.32,24006566636.69,27371650824.51,32353514988.73,34846039193.61,36589772403.76,40042798388.5,41797647775.62,38900711332.54,43096773980.86,50535446554.88,61667253471.37,72250748099.98,85343190719.01,98234714971.06,111452746517.66,128889262951.16,146683778959.1,169278916592.84,183035237429.28,150180456565.73,113675596787.74,126669211778.94,126392224253.79,120296476180.4,134300904400.02,152280615245.89,172895685154.66,189318408468.6,221758296021.62,262942621455.05,291382982430.95,281710630187.32,341104766329.17,370818739623.62,397558325278.58,420333654592.55,407339040197.65,401296238228.08,413366349747.51,456356813536.76,506754208404.49,543976691793.89,500457264955.76,505568063988.81,495423343049.62
Tayikistán,TJK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629395066.27,2536585365.85,1909246640.78,1646693642.12,1522018435.71,1231567145.36,1043654822.34,921517486.67,1320199581.52,1086612582.86,860541842.26,1080772703.15,1221106073.05,1555318430.75,2076176636.46,2312352267.96,2830213562.63,3719524180.74,5161299725.28,4979471963.83,5642221528.63,6522755783.44,7633036366.09,8448410727.21,9112606074.46,8271431932.39,6992416096.89,7536403146.65,7765000282.27,8300813889.61,8133963813.07,8937805347.14,10492123387.79
Turkmenistán,TKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000000.0,2700000000.0,2800000000.0,3000000000.0,2950000000.0,3200000000.0,3180952380.95,2560939794.42,2482249252.85,2378759975.45,2450350625.1,2605689134.49,2450564100.18,2904663310.98,3534772732.4,4462029108.72,5977440582.8,6838351088.47,8103901996.37,10276674364.9,12664165103.19,19271523178.81,20214385964.91,22583157894.74,29233333333.33,35164210526.32,39197543859.65,43524210526.32,35799714285.71,36169428571.43,37926285714.29,40765428571.43,45232857142.86,45818000000.0,50007428571.43,56542857142.86
Tonga,TON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.37,106344854.99,113563821.58,132201141.45,137066290.55,138489884.39,195990986.21,208871665.75,222100576.35,214991452.31,191504892.76,199208717.5,204848487.81,181117230.41,182764280.83,202246591.22,230657627.23,261803684.24,292230662.4,298519024.14,344436582.08,312377678.84,366832215.19,414533117.69,470705196.43,450650633.04,439877614.42,437003078.56,420548712.43,460374354.85,488906838.59,512053692.08,484796854.92,469228219.67,0.0
Trinidad y Tobago,TTO,535670127.75,584961208.66,619319197.34,678235373.04,711893367.56,736568861.93,723735635.54,761981474.02,758899950.0,779200000.0,821850000.0,896754316.67,1083381044.08,1308799458.96,2042031901.42,2442667573.05,2500410583.79,3138666666.67,3562333458.33,4602416625.0,6235833333.33,6992083333.33,8140416666.67,7763750000.0,7757083333.33,7375918367.35,4794444444.44,4797777777.78,4496852073.47,4323058823.53,5068000000.0,5307905882.35,5439552941.18,4669488516.38,4947205860.01,5329214163.22,5759537726.27,5737751331.64,6043694330.22,6808982520.76,8154338232.96,8824873259.32,9008273720.93,11305459802.07,13280275123.04,15982282462.38,18369361094.39,21641620049.94,27871587349.54,19172165225.5,22157948396.2,25433011405.3,27334581560.28,28709988700.21,29699968760.73,27026080986.58,23713671528.14,24040299977.87,24569079488.39,23775754304.67,20807571314.3,24496505940.67,30053575132.14
Túnez,TUN,0.0,0.0,0.0,0.0,0.0,991047619.05,1040952380.95,1085714285.71,1214666666.67,1289904761.9,1439238095.24,1685162272.41,2237556148.51,2730813385.33,3545868575.15,4328965587.53,4508191942.16,5109324009.32,5968460080.11,7188863903.64,8744134354.16,8428445294.08,8133580051.7,8350582747.84,8254541194.83,8410226052.61,9017806654.42,9696715910.71,10096245762.44,10101851744.56,12290568181.82,13074782608.7,15496708060.42,14608335608.15,15633174304.09,18030876599.34,19587161806.77,20746210353.85,21802893587.13,22943202174.97,21473528160.78,22065832448.86,23141616604.52,27453902261.46,31183885241.44,32272186694.8,34376664600.59,38915353866.76,44859439902.22,43455740497.31,46206091937.96,48123325825.07,47311401812.67,48685446413.95,50271812920.61,45779494041.93,44360072680.45,42163530590.95,42686580020.83,41905540184.42,42538289933.22,46687293140.34,46303552449.35
Turquía,TUR,7566666666.67,7988888888.89,8922222222.22,10355555555.56,11177777777.78,11966666666.67,14100000000.0,15644444444.44,17500000000.0,19466666666.67,17863636363.64,16166666666.67,20650000000.0,26000000000.0,35414285714.29,46042857142.86,51450000000.0,58683333333.33,65912500000.0,89616129032.26,68823684210.53,71180180180.18,64369325153.37,61803555555.56,59937602179.84,67232758620.69,75673037037.04,87190081680.28,90875175808.72,107127191328.94,150655500191.64,151034731543.62,159104772991.85,180415757851.62,130650447499.07,169319579016.25,181464408820.1,189878399894.64,275941990764.18,256395932738.44,274294623164.04,201753123806.7,240249071871.11,314595572145.77,408865430220.33,506314717661.66,557076157773.48,681321124295.91,770449132861.37,649289324627.73,776967266305.53,838785289694.35,880555885492.27,957799120008.32,938934609296.97,864313810469.01,869682881593.04,858988492853.74,778972199727.86,761005946788.22,720338498174.74,819865253669.66,907118435952.69
Tanzanía,TZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100405361.52,4420167578.3,4258742891.66,4956587894.08,4601413526.28,4257702017.94,4510847189.15,5255221040.79,6496195820.24,7683852496.84,12270448552.51,12708703446.65,13376365874.84,13568654924.47,14134511339.16,15216719215.22,16678796641.9,18395383647.5,18619859795.29,21860434823.48,27947821397.93,29400573553.61,32012892919.37,34657140096.48,39650394362.93,45648857242.32,49986726460.68,47413919817.12,49774409374.45,53274884532.79,57003712892.09,61026731925.92,66068737786.06,70655628147.9,75732311666.04
Uganda,UGA,423008385.74,441524109.01,449012578.62,516147798.74,589056603.77,884502309.95,925381492.37,967240655.19,1037379252.41,1168556628.87,1259554808.9,1417191656.17,1490970180.6,1701829789.02,2098944967.21,2359555555.56,2447300000.0,2936470588.24,2420260869.57,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.33,3615647477.05,3519695443.53,3923244049.96,6269522042.12,6508931651.67,5276480799.34,4304399310.31,3321729159.62,2857457761.91,3220439044.19,3990430446.71,5755818842.49,6044585326.94,6269333313.17,6584815846.53,5998563257.95,6193246837.1,5840503868.52,6178563591.12,6606884275.23,7939487547.77,9239221763.06,9977647682.97,11902564494.88,14440404132.2,25127805566.66,26673441430.79,27871725241.47,27305915910.79,28915786516.61,32612397257.45,32387183730.1,29203988696.26,30744473841.42,32927025619.68,35348155095.42,37605430214.35,40510241365.89,45567304608.48
Ucrania,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64904761904.76,74842105263.16,80731578947.37,79523809523.81,76666666666.67,73906020558.0,65648189143.72,52549580264.81,48213856468.57,44558831005.06,50151531591.73,41882523345.18,31580639553.83,32375083934.82,39309580983.23,43956163612.04,52010355753.05,67220154164.32,89238865118.53,111884752475.25,148733861386.14,188110390659.52,121552153444.12,141209170427.23,169333835201.55,182591753827.95,190498811460.03,133503871861.72,91030967789.07,93355869403.92,112090505081.74,130891088293.55,153883047509.58,156617722013.34,199765859570.94,160502737251.05
Uruguay,URY,1208333333.33,1600000000.0,1763636363.64,1553333333.33,1970588235.29,1893103448.28,1805555555.56,1597142857.14,1592672413.79,2004435483.87,2137096774.19,2807258064.52,2188700564.97,3964994165.69,4091438979.96,3538014311.27,3667716535.43,4114374865.5,4910526315.79,7181487624.39,10162460046.29,11048642638.75,9179000938.42,5102251570.86,4850267475.35,4732017873.38,5880112788.41,7367494080.4,8213538368.85,8438951476.07,9298807850.3,11206176650.91,12878148790.73,15002136971.17,17474588895.89,19297663096.55,20515458113.59,23969739233.9,25385886977.52,23983945190.62,22823270892.11,20898761742.24,13606515722.59,12045638351.85,13686329890.12,17362857683.85,19741420739.89,23797773024.4,31119602538.83,32708319077.52,41950361211.96,50342406067.08,54232266358.78,61337621933.79,61496186973.9,57680327998.67,57480788380.31,65006047680.32,65203071817.98,62048585618.51,53666908053.77,61412268248.95,71177146197.5
Estados Unidos,USA,543300000000.0,563300000000.0,605100000000.0,638600000000.0,685800000000.0,743700000000.0,815000000000.0,861700000000.0,942500000000.0,1019900000000.0,1073303000000.0,1164850000000.0,1279110000000.0,1425376000000.0,1545243000000.0,1684904000000.0,1873412000000.0,2081826000000.0,2351599000000.0,2627333000000.0,2857307000000.0,3207041000000.0,3343789000000.0,3634038000000.0,4037613000000.0,4338979000000.0,4579631000000.0,4855215000000.0,5236438000000.0,5641580000000.0,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577554457000.0,9062818202000.0,9631174489000.0,10250947997000.0,10581929774000.0,10929112955000.0,11456442041000.0,12217193198000.0,13039199193000.0,13815586948000.0,14474226905000.0,14769857911000.0,14478064934000.0,15048964444000.0,15599728123000.0,16253972230000.0,16843190993000.0,17550680174000.0,18206020741000.0,18695110842000.0,19477336549000.0,20533057312000.0,21380976119000.0,21060473613000.0,23315080560000.0,25439700000000.0
Uzbekistán,UZB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13360607990.68,13677622222.22,12941297376.09,13099013835.51,12899156990.62,13350468917.41,13948892215.57,14744603773.58,14988971210.84,17078465982.03,13760513969.31,11401421329.2,9687788512.8,10134453435.46,12030023547.88,14307509838.81,17330833852.92,22311393927.88,29549438883.83,33689223673.26,49765676402.45,60178909297.21,67517349212.06,73180037911.42,80845385816.45,86196264741.88,86138288632.55,62081322740.02,52870108217.29,60283503705.39,60224701296.79,69600614987.35,80391853887.4
Venezuela,VEN,7663938303.07,8067267030.62,8814309884.21,9608717288.17,8192413793.1,8427777777.78,8781333333.33,9250000000.0,10034444444.44,10285111111.11,11561111111.11,12986590909.09,13977727272.73,17035581395.35,26100930232.56,27464651162.79,31419534883.72,36210697674.42,39316279069.77,48310930232.56,59116511627.91,66327441860.47,67736744186.05,67556279069.77,59867743467.93,61965466666.67,60516123711.34,48029034482.76,60226413793.1,43536709104.01,48606952194.78,53453444786.63,60416519620.08,60037460783.19,58418666666.67,77389487770.09,70543211119.1,85837678559.83,91336763255.06,97972842461.51,117146466002.66,122911036746.73,92893587733.65,83620628582.11,112451400424.96,145513489651.87,183477522123.89,230364012575.69,315953388510.68,329787628928.47,393192354510.65,316482190800.36,381286237847.67,371005379786.57,482359318767.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islas Vírgenes (EE.UU.),VIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262000000.0,3443000000.0,3797000000.0,4428000000.0,4484000000.0,4784000000.0,4244000000.0,4201000000.0,4324000000.0,4223000000.0,4089000000.0,3738000000.0,3565000000.0,3663000000.0,3798000000.0,3794000000.0,3923000000.0,4121000000.0,4189000000.0,4444000000.0,0.0
Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14094687820.74,26336616250.44,36658108850.31,25423812648.59,6293304974.59,6471740805.57,9613369520.42,9866990236.44,13180953598.17,16286433533.32,20736164458.95,24657470574.75,26843700441.55,27209602050.05,28683659006.78,31172518403.32,32685198808.55,35064105500.83,39552513231.92,45427854693.26,57633255738.2,66371664817.04,77414425532.25,99130304099.13,106014659565.21,147201173196.98,172595049183.93,195590661129.25,213708811665.34,233451469642.52,239258328381.74,257096001177.98,281353605986.9,310106478394.66,334365270496.67,346615738537.8,366137569122.22,408802378904.84
